company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Lafarge,Industrials,,,,1833,,,,,,,,,,,,"Construction and concrete, part of LafargeHolcim",,,,MalPatSaj-wikipedia-org
Lafuma,Consumer goods,,,,1930,,,,,,,,,,,,Outdoor equipment,,,,MalPatSaj-wikipedia-org
Lagardère Group,Consumer services,,,,1922,,,,,,,,,,,,Media conglomerate,,,,MalPatSaj-wikipedia-org
Lancôme,Consumer goods,,,,1935,,,,,,,,,,,,"Cosmetics, part of L'Oréal",,,,MalPatSaj-wikipedia-org
Le Coq Sportif,Consumer goods,,,,1882,,,,,,,,,,,,Sportswear,,,,MalPatSaj-wikipedia-org
Le Zèbre,Consumer goods,,,,1907,,,,,,,,,,,,"Automobiles, defunct 1931",,,,MalPatSaj-wikipedia-org
L'Oréal,Consumer goods,,,,1909,,,,,,,,,,,,Cosmetics,,,,MalPatSaj-wikipedia-org
Louis Vuitton,Consumer goods,,,,1854,,,,,,,,,,,,Part of LVMH,,,,MalPatSaj-wikipedia-org
LVMH,Consumer goods,,,,1987,,,,,,,,,,,,Luxury goods group,,,,MalPatSaj-wikipedia-org
Mandriva,Technology,,,,1995,,,,,,,,,,,,"Software, defunct 2015",,,,MalPatSaj-wikipedia-org
Manuloc,Industrials,,,,1964,,,,,,,,,,,,Forklifts,,,,MalPatSaj-wikipedia-org
Maritima Ferries,Industrials,,,,1969,,,,,,,,,,,,Ferries,,,,MalPatSaj-wikipedia-org
Matra Marconi Space,Industrials,,,,1996,,,,,,,,,,,,"Defunct 2000, now EADS Astrium",,,,MalPatSaj-wikipedia-org
Matra,Consumer goods,,,,1964,,,,,,,,,,,,"Defunct 2003, now part of Lagardère Group",,,,MalPatSaj-wikipedia-org
Mavic,Consumer goods,,,,1889,,,,,,,,,,,,"Bicycle parts, part of Salomon Group",,,,MalPatSaj-wikipedia-org
MC2 France,Technology,,,,1985,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Michelin,Consumer goods,,,,1889,,,,,,,,,,,,Tires,,,,MalPatSaj-wikipedia-org
Microïds,Technology,,,,1984,,,,,,,,,,,,"Video games, part of Anuman",,,,MalPatSaj-wikipedia-org
Montagut,Consumer goods,,,,1880,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
MoonScoop Group,Consumer services,,,,2003,,,,,,,,,,,,"Animation production, defunct 2014",,,,MalPatSaj-wikipedia-org
Naval Group,Industrials,,,,1631,,,,,,,,,,,,Shipyards,,,,MalPatSaj-wikipedia-org
NicOx,Health care,,,,1996,,,,,,,,,,,,Pharma,,,,MalPatSaj-wikipedia-org
Norauto,Consumer goods,,,,1970,,,,,,,,,,,,Car parts and repairs,,,,MalPatSaj-wikipedia-org
Orange S.A.,Telecommunications,,,,1988,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
Orano,Nuclear industries,,,,2017,,,,,,,,,,,,"Uranium, nuclear fuel, nuclear recycling",,,,MalPatSaj-wikipedia-org
Oxbow,Consumer goods,,,,1985,,,,,,,,,,,,"Sporting goods, part of Lafuma",,,,MalPatSaj-wikipedia-org
Parrot SA,Industrials,,,,1994,,,,,,,,,,,,Manufacturing,,,,MalPatSaj-wikipedia-org
Pathé,Consumer services,,,,1896,,,,,,,,,,,,"Cinema, film equipment and production",,,,MalPatSaj-wikipedia-org
Pentalog,Industrials,,,,1993,,,,,,,,,,,,"Offshoring, business support",,,,MalPatSaj-wikipedia-org
Pernod Ricard,Consumer goods,,,,1975,,,,,,,,,,,,Distilled beverages,,,,MalPatSaj-wikipedia-org
Peugeot,Consumer goods,,,,1810,,,,,,,,,,,,"Car manufacturer, part of Stellantis (Netherlands)",,,,MalPatSaj-wikipedia-org
PSA Group,Consumer goods,,,,1976,,,,,,,,,,,,Merged with Fiat Chrysler Automobiles to form Stellantis,,,,MalPatSaj-wikipedia-org
Publicis,Industrials,,,,1926,,,,,,,,,,,,Marketing and PR,,,,MalPatSaj-wikipedia-org
Quantic Dream,Technology,,,,1997,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
RATP Group,Consumer services,,,,1948,,,,,,,,,,,,Public transport,,,,MalPatSaj-wikipedia-org
Renault,Consumer goods,,,,1899,,,,,,,,,,,,Car manufacturer,,,,MalPatSaj-wikipedia-org
Rexel,Industrials,,,,1967,,,,,,,,,,,,Commercial equipment,,,,MalPatSaj-wikipedia-org
Rhodia,Basic materials,,,,1998,,,,,,,,,,,,"Chemicals, part of Solvay S.A. (Belgium)",,,,MalPatSaj-wikipedia-org
Rhône-Poulenc,Basic materials,,,,1928,,,,,,,,,,,,"Chemical, merged with Hoechst AG to form Aventis",,,,MalPatSaj-wikipedia-org
Safran,Industrials,,,,2005,,,,,,,,,,,,Aircraft engines,,,,MalPatSaj-wikipedia-org
SAGEM,Technology,,,,1924,,,,,,,,,,,,"Defunct 2005, now Safran",,,,MalPatSaj-wikipedia-org
Saint-Gobain,Industrials,,,,1665,,,,,,,,,,,,Building materials,,,,MalPatSaj-wikipedia-org
Salomon Group,Consumer goods,,,,1947,,,,,,,,,,,,Sports equipment,,,,MalPatSaj-wikipedia-org
Sanofi,Health care,,,,2004,,,,,,,,,,,,Formed by merger of Sanofi-Synthélabo and Aventis (the original incarnation of Sanofi was established in 1973),,,,MalPatSaj-wikipedia-org
Schneider Electric,Industrials,,,,1836,,,,,,,,,,,,Energy and automation equipment,,,,MalPatSaj-wikipedia-org
SDV International Logistics,Industrials,,,,1885,,,,,,,,,,,,Logistics,,,,MalPatSaj-wikipedia-org
Sephora,Consumer services,,,,1969,,,,,,,,,,,,Cosmetic retailer,,,,MalPatSaj-wikipedia-org
Servier,Health care,,,,1954,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
SFR,Telecommunications,,,,1987,,,,,,,,,,,,"Telecom, ISP",,,,MalPatSaj-wikipedia-org
Sigfox,Technology,,,,2009,,,,,,,,,,,,Wireless devices,,,,MalPatSaj-wikipedia-org
SNCF,Consumer services,,,,1938,,,,,,,,,,,,Passenger rail,,,,MalPatSaj-wikipedia-org
Snecma,Industrials,,,,1945,,,,,,,,,,,,"Engines, part of Safran",,,,MalPatSaj-wikipedia-org
Société Bic,Consumer goods,,,,1945,,,,,,,,,,,,Consumer goods,,,,MalPatSaj-wikipedia-org
Société Générale,Financials,,,,1864,,,,,,,,,,,,Banking and financial services,,,,MalPatSaj-wikipedia-org
Sodexo,Industrials,,,,1966,,,,,,,,,,,,Food services and facilities,,,,MalPatSaj-wikipedia-org
Sogeti,Technology,,,,2002,,,,,,,,,,,,"IT consulting, part of Capgemini",,,,MalPatSaj-wikipedia-org
Sopra Steria,Technology,,,,1968,,,,,,,,,,,,Consulting and development,,,,MalPatSaj-wikipedia-org
Suez,Utilities,,,,1997,,,,,,,,,,,,"Utilities, defunct 2008",,,,MalPatSaj-wikipedia-org
Technicolor SA,Consumer services,,,,1893,,,,,,,,,,,,Media support,,,,MalPatSaj-wikipedia-org
Technip,Industrials,,,,1958,,,,,,,,,,,,"Business support, merged into TechnipFMC (UK)",,,,MalPatSaj-wikipedia-org
TF1 Group,Consumer services,,,,1987,,,,,,,,,,,,Media holdings,,,,MalPatSaj-wikipedia-org
Thales Group,Industrials,,,,2000,,,,,,,,,,,,Aerospace electrical,,,,MalPatSaj-wikipedia-org
Thomson-CSF,Industrials,,,,1879,,,,,,,,,,,,Merged into Thales Group,,,,MalPatSaj-wikipedia-org
TotalEnergies,Oil & gas,,,,1924,,,,,,,,,,,,Petrolueum,,,,MalPatSaj-wikipedia-org
Ubisoft,Technology,,,,1986,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Veolia,Utilities,,,,1853,,,,,,,,,,,,Water utilities and treatment,,,,MalPatSaj-wikipedia-org
Vinci SA,Industrials,,,,1899,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Vivendi,Consumer services,,,,1853,,,,,,,,,,,,Mass media,,,,MalPatSaj-wikipedia-org
Waterman,Consumer goods,,,,1884,,,,,,,,,,,,"Pens, part of Sanford L.P. (US)",,,,MalPatSaj-wikipedia-org
Yoplait,Consumer goods,,,,1965,,,,,,,,,,,,Yogurt,,,,MalPatSaj-wikipedia-org
A. Lange & Söhne,Consumer goods,,,,1845,,,,,,,,,,,,Watches,,,,MalPatSaj-wikipedia-org
Aareal Bank,Financials,,,,1922,,,,,,,,,,,,Banking and financial services,,,,MalPatSaj-wikipedia-org
Adidas,Consumer goods,,,,1924,,,,,,,,,,,,Shoes & sports apparel & accessories manufacturer,,,,MalPatSaj-wikipedia-org
Aldi,Consumer services,,,,1913,,,,,,,,,,,,Discount retail chains,,,,MalPatSaj-wikipedia-org
Allianz,Financials,,,,1890,,,,,,,,,,,,Insurance and asset management,,,,MalPatSaj-wikipedia-org
Alpina,Consumer goods,,,,1965,,,,,,,,,,,,Automotive manufacturer,,,,MalPatSaj-wikipedia-org
Altana,Basic materials,,,,1977,,,,,,,,,,,,Chemicals,,,,MalPatSaj-wikipedia-org
Aral AG,Consumer services,,,,1898,,,,,,,,,,,,Part of BP,,,,MalPatSaj-wikipedia-org
ARAG SE,Financials,,,,1935,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Arburg,Industrials,,,,1923,,,,,,,,,,,,Machinery and injection molding,,,,MalPatSaj-wikipedia-org
Arcandor,Consumer services,,,,1999,,,,,,,,,,,,Defunct 2009,,,,MalPatSaj-wikipedia-org
Arcor,Telecommunications,,,,1996,,,,,,,,,,,,"Telecom, part of Vodafone (UK)",,,,MalPatSaj-wikipedia-org
Armedangels,Consumer goods,,,,2007,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Audi,Consumer goods,,,,1910,,,,,,,,,,,,"Auto manufacturer, part of Volkswagen Group",,,,MalPatSaj-wikipedia-org
August Storck,Consumer goods,,,,1903,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
Aurubis,Basic materials,,,,2008,,,,,,,,,,,,Copper manufacturing,,,,MalPatSaj-wikipedia-org
Auto Union,Consumer goods,,,,1932,,,,,,,,,,,,"Defunct, now part of Audi",,,,MalPatSaj-wikipedia-org
Axel Springer AG,Consumer services,,,,1946,,,,,,,,,,,,Digital publishing,,,,MalPatSaj-wikipedia-org
B. Braun,Health care,,,,1839,,,,,,,,,,,,Medical devices and pharma,,,,MalPatSaj-wikipedia-org
Babelsberg Studio,Consumer services,,,,1912,,,,,,,,,,,,Film studio,,,,MalPatSaj-wikipedia-org
Bahlsen,Consumer goods,,,,1889,,,,,,,,,,,,Biscuits and cakes,,,,MalPatSaj-wikipedia-org
BASF,Basic materials,,,,1865,,,,,,,,,,,,Largest chemical producer in the world.,,,,MalPatSaj-wikipedia-org
Bavaria Film Studios,Consumer services,,,,1919,,,,,,,,,,,,Film studio,,,,MalPatSaj-wikipedia-org
Bayer,Health care,,,,1863,,,,,,,,,,,,Chemicals and pharmaceuticals,,,,MalPatSaj-wikipedia-org
BayWa,Consumer goods,,,,1923,,,,,,,,,,,,Agribusiness conglomerate,,,,MalPatSaj-wikipedia-org
BBS Kraftfahrzeugtechnik,Consumer goods,,,,1970,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
Bechtle,Technology,,,,1983,,,,,,,,,,,,Information technology services,,,,MalPatSaj-wikipedia-org
Beck's Brewery,Consumer goods,,,,1873,,,,,,,,,,,,Alcoholic beverages,,,,MalPatSaj-wikipedia-org
Behr GmbH & Co. KG,Industrials,,,,1905,,,,,,,,,,,,Part of Mahle GmbH,,,,MalPatSaj-wikipedia-org
Behringer,Consumer goods,,,,1989,,,,,,,,,,,,Audio systems,,,,MalPatSaj-wikipedia-org
Beiersdorf,Consumer goods,,,,1882,,,,,,,,,,,,Cosmetics,,,,MalPatSaj-wikipedia-org
Bellevue Investments,Technology,,,,1993,,,,,,,,,,,,Software holding company,,,,MalPatSaj-wikipedia-org
Benecke-Kaliko,Industrials,,,,1718,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
Bertelsmann,Consumer services,,,,1835,,,,,,,,,,,,Mass media,,,,MalPatSaj-wikipedia-org
Beyerdynamic,Consumer goods,,,,1924,,,,,,,,,,,,Audio electronics,,,,MalPatSaj-wikipedia-org
Bilfinger,Industrials,,,,1880,,,,,,,,,,,,"Construction, engineering and services",,,,MalPatSaj-wikipedia-org
Birkenstock,Consumer goods,,,,1774,,,,,,,,,,,,Shoes manufacturer,,,,MalPatSaj-wikipedia-org
Bitburger Brewery,Consumer goods,,,,1817,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
BioNTech,Healthcare,,,,2008,,,,,,,,,,,,Biotechnology,,,,MalPatSaj-wikipedia-org
Blohm+Voss,Industrials,,,,1877,,,,,,,,,,,,"Shipyard, part of Lürssen",,,,MalPatSaj-wikipedia-org
BMG Rights Management,Consumer services,,,,2008,,,,,,,,,,,,"Music, part of Bertelsmann",,,,MalPatSaj-wikipedia-org
BMW,Consumer goods,,,,1916,,,,,,,,,,,,Automotive,,,,MalPatSaj-wikipedia-org
Boehringer Ingelheim,Health care,,,,1885,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
BOMAG,Industrials,,,,1957,,,,,,,,,,,,Mechanical engineering,,,,MalPatSaj-wikipedia-org
Brabus,Consumer services,,,,1977,,,,,,,,,,,,Automotive modifications and tuning,,,,MalPatSaj-wikipedia-org
Braun,Consumer goods,,,,1921,,,,,,,,,,,,"Razors and small appliances, part of Procter & Gamble (US)",,,,MalPatSaj-wikipedia-org
Brenntag,Basic materials,,,,1874,,,,,,,,,,,,Chemical distribution,,,,MalPatSaj-wikipedia-org
C. Bechstein,Consumer goods,,,,1853,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
C. Illies & Co.,Industrials,,,,1859,,,,,,,,,,,,Engineering and export,,,,MalPatSaj-wikipedia-org
Carl Walther GmbH,Industrials,,,,1886,,,,,,,,,,,,Firearms,,,,MalPatSaj-wikipedia-org
Carl Zeiss AG,Health care,,,,1846,,,,,,,,,,,,Optical systems,,,,MalPatSaj-wikipedia-org
CureVac,Health care,,,,2000,,,,,,,,,,,,Biotechnology,,,,MalPatSaj-wikipedia-org
Celesio,Health care,,,,1835,,,,,,,,,,,,"Pharmaceuticals, defunct 2017, now part of McKesson",,,,MalPatSaj-wikipedia-org
CineStar,Consumer services,,,,1948,,,,,,,,,,,,Cinemas,,,,MalPatSaj-wikipedia-org
Circus Krone,Consumer services,,,,1905,,,,,,,,,,,,"Circus, entertainment",,,,MalPatSaj-wikipedia-org
Claas,Industrials,,,,1913,,,,,,,,,,,,Agricultural machinery,,,,MalPatSaj-wikipedia-org
Commerzbank,Financials,,,,1870,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Condor Flugdienst,Consumer services,,,,1955,,,,,,,,,,,,"Leisure airline, part of Thomas Cook Group (UK)",,,,MalPatSaj-wikipedia-org
Continental AG,Industrials,,,,1871,,,,,,,,,,,,"Auto parts and supplies, part of Schaeffler Group",,,,MalPatSaj-wikipedia-org
Covestro,Basic materials,,,,2015,,,,,,,,,,,,"Materials and coatings, part of Bayer",,,,MalPatSaj-wikipedia-org
Daimler AG,Consumer goods,,,,2007,,,,,,,,,,,,Multinational automotive firm,,,,MalPatSaj-wikipedia-org
Dba,Consumer services,,,,1992,,,,,,,,,,,,"Low-cost airline, defunct 2008",,,,MalPatSaj-wikipedia-org
Delton,Conglomerates,,,,1989,,,,,,,,,,,,"Pharma, consumer goods, logistics",,,,MalPatSaj-wikipedia-org
Der Spiegel,Consumer services,,,,1947,,,,,,,,,,,,Weekly news magazine,,,,MalPatSaj-wikipedia-org
Deutsche Bahn,Industrials,,,,1994,,,,,,,,,,,,State railways,,,,MalPatSaj-wikipedia-org
Deutsche Bank,Financials,,,,1870,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Deutsche Börse,Financials,,,,1992,,,,,,,,,,,,Securities marketplace,,,,MalPatSaj-wikipedia-org
Deutsche Grammophon,Consumer goods,,,,1898,,,,,,,,,,,,"Phonogramm producer, producer of the first Compact disc, now part of Universal Music Group (US)",,,,MalPatSaj-wikipedia-org
Deutsche Messe,Consumer services,,,,1947,,,,,,,,,,,,Largest fairground in the world,,,,MalPatSaj-wikipedia-org
Deutsche Pfandbriefbank,Financials,,,,2015,,,,,,,,,,,,Real estate financing bank,,,,MalPatSaj-wikipedia-org
Deutsche Post,Industrials,,,,1995,,,,,,,,,,,,Postal services,,,,MalPatSaj-wikipedia-org
Deutsche Telekom,Telecommunications,,,,1995,,,,,,,,,,,,Telecommunications,,,,MalPatSaj-wikipedia-org
Deutsche Vermögensberatung,Financials,,,,1975,,,,,,,,,,,,Financial advice,,,,MalPatSaj-wikipedia-org
Deutz AG,Industrials,,,,1864,,,,,,,,,,,,Mechanical engineering,,,,MalPatSaj-wikipedia-org
DHL Express,Industrials,,,,1969,,,,,,,,,,,,"Logistics, part of Deutsche Post",,,,MalPatSaj-wikipedia-org
Dieffenbacher,Industrials,,,,1873,,,,,,,,,,,,Machinery,,,,MalPatSaj-wikipedia-org
Diehl Aerospace,Industrials,,,,2006,,,,,,,,,,,,Avionics,,,,MalPatSaj-wikipedia-org
Diehl Defence,Industrials,,,,2004,,,,,,,,,,,,Arms,,,,MalPatSaj-wikipedia-org
Diehl Metall,Industrials,,,,1938,,,,,,,,,,,,"Metals, forges",,,,MalPatSaj-wikipedia-org
Diezel,Consumer goods,,,,1994,,,,,,,,,,,,Guitar amplifiers,,,,MalPatSaj-wikipedia-org
Djshop,Consumer services,,,,1993,,,,,,,,,,,,Online dance music retail store,,,,MalPatSaj-wikipedia-org
DKW,Consumer goods,,,,1905,,,,,,,,,,,,"Defunct 1932, now part of Audi",,,,MalPatSaj-wikipedia-org
Douglas Holding,Consumer services,,,,1949,,,,,,,,,,,,Perfume and cosmetics retailer,,,,MalPatSaj-wikipedia-org
DOVO Solingen,Consumer goods,,,,1906,,,,,,,,,,,,Scissors and razors,,,,MalPatSaj-wikipedia-org
Dr. Oetker,Consumer goods,,,,1891,,,,,,,,,,,,Food producer,,,,MalPatSaj-wikipedia-org
Dräger,Health care,,,,1889,,,,,,,,,,,,Medical technology,,,,MalPatSaj-wikipedia-org
Dresdner Bank,Financials,,,,1872,,,,,,,,,,,,"Now part of Commerzbank, defunct 2009",,,,MalPatSaj-wikipedia-org
Dürr AG,Industrials,,,,1895,,,,,,,,,,,,Plant and machinery construction,,,,MalPatSaj-wikipedia-org
DVB Bank,Financials,,,,1923,,,,,,,,,,,,Financials,,,,MalPatSaj-wikipedia-org
E.ON,Utilities,,,,2000,,,,,,,,,,,,Electric power,,,,MalPatSaj-wikipedia-org
Eberhard Faber,Consumer goods,,,,1922,,,,,,,,,,,,Part of Staedtler,,,,MalPatSaj-wikipedia-org
ebm-papst,Industrials,,,,1963,,,,,,,,,,,,Electric motors and fans,,,,MalPatSaj-wikipedia-org
edding,Consumer goods,,,,1960,,,,,,,,,,,,Writing instruments,,,,MalPatSaj-wikipedia-org
Edeka,Consumer services,,,,1898,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
ElringKlinger,Industrials,,,,1879,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
EnBW,Utilities,,,,1997,,,,,,,,,,,,Electric power,,,,MalPatSaj-wikipedia-org
EnOcean,Consumer goods,,,,2001,,,,,,,,,,,,Electronics,,,,MalPatSaj-wikipedia-org
Entwicklungsring Nord,Industrials,,,,1961,,,,,,,,,,,,"Rocket parts, defunct 1977",,,,MalPatSaj-wikipedia-org
Epcos,Consumer goods,,,,1999,,,,,,,,,,,,Electronics,,,,MalPatSaj-wikipedia-org
E-Plus,Telecommunications,,,,1992,,,,,,,,,,,,"Mobile network, part of Telefónica Germany",,,,MalPatSaj-wikipedia-org
Eurowings,Consumer services,,,,1990,,,,,,,,,,,,Part of Lufthansa,,,,MalPatSaj-wikipedia-org
Evonik Industries,Basic materials,,,,2007,,,,,,,,,,,,Specialty chemicals,,,,MalPatSaj-wikipedia-org
Faber-Castell,Consumer goods,,,,1761,,,,,,,,,,,,Writing instruments,,,,MalPatSaj-wikipedia-org
Fein,Consumer goods,,,,1867,,,,,,,,,,,,Power tools,,,,MalPatSaj-wikipedia-org
Ferrostaal,Industrials,,,,1920,,,,,,,,,,,,"Industrial services, machinery",,,,MalPatSaj-wikipedia-org
Festo,Industrials,,,,1925,,,,,,,,,,,,Automation,,,,MalPatSaj-wikipedia-org
Fischertechnik,Consumer goods,,,,1966,,,,,,,,,,,,Construction sets,,,,MalPatSaj-wikipedia-org
Fissler,Consumer goods,,,,1845,,,,,,,,,,,,Cookware manufacturer,,,,MalPatSaj-wikipedia-org
Focke-Achgelis,Industrials,,,,1937,,,,,,,,,,,,Defunct helicopter manufacturer,,,,MalPatSaj-wikipedia-org
Focke-Wulf,Industrials,,,,1923,,,,,,,,,,,,"Aircraft manufacturer, defunct 1964",,,,MalPatSaj-wikipedia-org
Fond of Bags,Consumer goods,,,,2010,,,,,,,,,,,,Backpacks,,,,MalPatSaj-wikipedia-org
Ford Germany,Consumer goods,,,,1925,,,,,,,,,,,,"Automobile manufacturer, part of Ford Motor Company (US)",,,,MalPatSaj-wikipedia-org
Ford of Europe,Consumer goods,,,,1967,,,,,,,,,,,,"Automobile manufacturer, part of Ford Motor Company (US)",,,,MalPatSaj-wikipedia-org
Franz Haniel & Cie.,Conglomerates,,,,1756,,,,,,,,,,,,Family holding company,,,,MalPatSaj-wikipedia-org
Fraport,Industrials,,,,1924,,,,,,,,,,,,Airports,,,,MalPatSaj-wikipedia-org
Freenet.de,Telecommunications,,,,2007,,,,,,,,,,,,Telecommunications,,,,MalPatSaj-wikipedia-org
Fresenius,Health care,,,,1912,,,,,,,,,,,,Health care,,,,MalPatSaj-wikipedia-org
Fresenius Medical Care,Health care,,,,1996,,,,,,,,,,,,Part of Fresenius,,,,MalPatSaj-wikipedia-org
Freudenberg Group,Conglomerates,,,,1849,,,,,,,,,,,,"Consumer goods, telecommunications, industrials",,,,MalPatSaj-wikipedia-org
FRoSTA,Consumer goods,,,,1905,,,,,,,,,,,,"Frozen foods, foodservice, commercial catering",,,,MalPatSaj-wikipedia-org
Fuchs Petrolub,Basic materials,,,,1931,,,,,,,,,,,,Lubricants,,,,MalPatSaj-wikipedia-org
Gardena,Consumer goods,,,,1961,,,,,,,,,,,,Garden tools,,,,MalPatSaj-wikipedia-org
GEA Group,Industrials,,,,1881,,,,,,,,,,,,Machinery and technology for refrigeration and livestock farming,,,,MalPatSaj-wikipedia-org
Gebrüder Thonet,Consumer goods,,,,1853,,,,,,,,,,,,Furniture manufacturer,,,,MalPatSaj-wikipedia-org
Germanwings,Consumer services,,,,2002,,,,,,,,,,,,Part of Lufthansa,,,,MalPatSaj-wikipedia-org
Gerolsteiner Brunnen,Consumer goods,,,,1888,,,,,,,,,,,,Mineral water,,,,MalPatSaj-wikipedia-org
Gerresheimer,Industrials,,,,1864,,,,,,,,,,,,Packaging products,,,,MalPatSaj-wikipedia-org
Getrag,Industrials,,,,1935,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
GfK AG,Industrials,,,,1934,,,,,,,,,,,,Market research,,,,MalPatSaj-wikipedia-org
GPC Biotech,Health care,,,,1997,,,,,,,,,,,,Biotechnology,,,,MalPatSaj-wikipedia-org
Grundig,Consumer goods,,,,1930,,,,,,,,,,,,"Electronics, part of Koç Holding (Turkey)",,,,MalPatSaj-wikipedia-org
Gruner + Jahr,Consumer services,,,,1965,,,,,,,,,,,,"Publishing house, part of Bertelsmann",,,,MalPatSaj-wikipedia-org
Hama Photo,Consumer goods,,,,1923,,,,,,,,,,,,Electronics,,,,MalPatSaj-wikipedia-org
Hamburg Süd,Industrials,,,,1871,,,,,,,,,,,,Shipping,,,,MalPatSaj-wikipedia-org
Hamburger Flugzeugbau,Industrials,,,,1933,,,,,,,,,,,,"Aircraft manufacturer, defunct 1969",,,,MalPatSaj-wikipedia-org
Hannover Re,Financials,,,,1966,,,,,,,,,,,,Reinsurance firm,,,,MalPatSaj-wikipedia-org
Hapag-Lloyd,Industrials,,,,1970,,,,,,,,,,,,Shipping,,,,MalPatSaj-wikipedia-org
Haribo,Consumer goods,,,,1920,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
Heckler & Koch,Industrials,,,,1948,,,,,,,,,,,,Arms,,,,MalPatSaj-wikipedia-org
HeidelbergCement,Industrials,,,,1874,,,,,,,,,,,,Building materials,,,,MalPatSaj-wikipedia-org
Heidelberger Druckmaschinen,Industrials,,,,1850,,,,,,,,,,,,Printing machines,,,,MalPatSaj-wikipedia-org
Heinkel,Industrials,,,,1922,,,,,,,,,,,,"Aircraft manufacturer, defunct 1965",,,,MalPatSaj-wikipedia-org
Hella,Industrials,,,,1899,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
Henkel,Conglomerates,,,,1876,,,,,,,,,,,,"Consumer goods, industrial goods",,,,MalPatSaj-wikipedia-org
Heraeus,Industrials,,,,1851,,,,,,,,,,,,Engineering,,,,MalPatSaj-wikipedia-org
Herrenknecht,Industrials,,,,1975,,,,,,,,,,,,Tunnel boring machines,,,,MalPatSaj-wikipedia-org
Hochtief,Industrials,,,,1874,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Hoechst,Basic materials,,,,1863,,,,,,,,,,,,"Chemicals, defunct 2004",,,,MalPatSaj-wikipedia-org
Hoesch,Mining,,,,1871,,,,,,,,,,,,"Mining, steel, defunct 1991",,,,MalPatSaj-wikipedia-org
Horch,Consumer goods,,,,1899,,,,,,,,,,,,"Defunct 1945, now part of Audi",,,,MalPatSaj-wikipedia-org
Horváth & Partners,Industrials,,,,1981,,,,,,,,,,,,Management consulting,,,,MalPatSaj-wikipedia-org
Howaldtswerke-Deutsche Werft,Industrials,,,,1838,,,,,,,,,,,,Shipbuilding,,,,MalPatSaj-wikipedia-org
Hubert Burda Media,Consumer services,,,,1903,,,,,,,,,,,,Publishing and mass media,,,,MalPatSaj-wikipedia-org
Hugo Boss,Consumer goods,,,,1924,,,,,,,,,,,,Luxury fashion,,,,MalPatSaj-wikipedia-org
HypoVereinsbank,Financials,,,,1998,,,,,,,,,,,,"Finance and insurance, part of UniCredit (Italy)",,,,MalPatSaj-wikipedia-org
Hypo Real Estate,Financials,,,,2003,,,,,,,,,,,,Nationalized holding company,,,,MalPatSaj-wikipedia-org
IAV,Industrials,,,,1983,,,,,,,,,,,,Automotive supplier,,,,MalPatSaj-wikipedia-org
IG Farben,Basic materials,,,,1925,,,,,,,,,,,,Defunct 2012,,,,MalPatSaj-wikipedia-org
Infineon Technologies,Technology,,,,1999,,,,,,,,,,,,Semiconductor manufacturer,,,,MalPatSaj-wikipedia-org
Intershop,Consumer services,,,,1962,,,,,,,,,,,,Defunct 1990,,,,MalPatSaj-wikipedia-org
J. A. Henckels,Consumer goods,,,,1731,,,,,,,,,,,,Kitchenware,,,,MalPatSaj-wikipedia-org
J. Schmalz,Industrials,,,,1910,,,,,,,,,,,,Vacuum technology,,,,MalPatSaj-wikipedia-org
Jack Wolfskin,Consumer goods,,,,1981,,,,,,,,,,,,Camping and outdoor,,,,MalPatSaj-wikipedia-org
Jako,Consumer goods,,,,1948,,,,,,,,,,,,Shoes & sports apparel & accessories manufacturer,,,,MalPatSaj-wikipedia-org
