company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Bpost,['Courier'],,,Belgium,,,,,$1.11 B,,,,,,,,,,$5.43,,companiesMarketCap_dataset
Grendene,['Footwear'],,,Brazil,,,,,$1.11 B,,,,,,,,,,$1.24,,companiesMarketCap_dataset
23andme,"['Biotech', 'Software', 'Tech']",,,USA,,,,,$1.11 B,,,,,,,,,,$2.45,,companiesMarketCap_dataset
Clearfield,,,,USA,,,,,$1.11 B,,,,,,,,,,$73.40,,companiesMarketCap_dataset
Laurentian Bank Of Canada,"['Banks', 'Financial services']",,,Canada,,,,,$1.11 B,,,,,,,,,,$25.79,,companiesMarketCap_dataset
Golden Entertainment,"['Entertainment', 'Gambling']",,,USA,,,,,$1.11 B,,,,,,,,,,$39.23,,companiesMarketCap_dataset
Proterra,['Electric Vehicles'],,,USA,,,,,$1.11 B,,,,,,,,,,$4.96,,companiesMarketCap_dataset
Core Laboratories,,,,Netherlands,,,,,$1.12 B,,,,,,,,,,$24.29,,companiesMarketCap_dataset
Consensus Cloud Solutions,"['Software', 'Tech']",,,USA,,,,,$1.12 B,,,,,,,,,,$56.82,,companiesMarketCap_dataset
Piedmont Lithium,['Mining'],,,Australia,,,,,$1.12 B,,,,,,,,,,$62.56,,companiesMarketCap_dataset
Hangzhou Shunwang Technology,"['Video games', 'Entertainment']",,,China,,,,,$1.12 B,,,,,,,,,,$1.62,,companiesMarketCap_dataset
Playa Hotels & Resorts,"['Hotels', 'Travel']",,,USA,,,,,$1.13 B,,,,,,,,,,$6.96,,companiesMarketCap_dataset
Semrush,"['Software', 'Tech', 'Internet']",,,USA,,,,,$1.13 B,,,,,,,,,,$7.99,,companiesMarketCap_dataset
Advantage Energy,"['Oil&Gas', 'Energy']",,,Canada,,,,,$1.13 B,,,,,,,,,,$6.57,,companiesMarketCap_dataset
Mediaset España Comunicación,"['Media/Press', 'Entertainment']",,,Spain,,,,,$1.13 B,,,,,,,,,,$3.62,,companiesMarketCap_dataset
Cropenergies,"['Biofuel', 'Renewable energy', 'Energy']",,,Germany,,,,,$1.13 B,,,,,,,,,,$12.99,,companiesMarketCap_dataset
Odontoprev,,,,Brazil,,,,,$1.13 B,,,,,,,,,,$2.05,,companiesMarketCap_dataset
Zydus Wellness,"['Consumer goods', 'Wellness']",,,India,,,,,$1.13 B,,,,,,,,,,$17.80,,companiesMarketCap_dataset
Franchise Group,['Retail'],,,USA,,,,,$1.13 B,,,,,,,,,,$29.68,,companiesMarketCap_dataset
Modine Manufacturing,,,,USA,,,,,$1.13 B,,,,,,,,,,$21.78,,companiesMarketCap_dataset
Aimco,,,,USA,,,,,$1.13 B,,,,,,,,,,$7.49,,companiesMarketCap_dataset
Grupa Zywiec,"['Beverages', 'Alcoholic beverages']",,,Poland,,,,,$1.14 B,,,,,,,,,,$111.16,,companiesMarketCap_dataset
La-z-boy,['Furniture'],,,USA,,,,,$1.14 B,,,,,,,,,,$26.49,,companiesMarketCap_dataset
Acleda Bank,"['Banks', 'Financial services']",,,Cambodia,,,,,$1.14 B,,,,,,,,,,$2.64,,companiesMarketCap_dataset
Global Partners Lp,"['Oil&Gas', 'Energy']",,,USA,,,,,$1.14 B,,,,,,,,,,$33.65,,companiesMarketCap_dataset
Bonheur Asa,,,,Norway,,,,,$1.14 B,,,,,,,,,,$26.92,,companiesMarketCap_dataset
Korian,,,,France,,,,,$1.14 B,,,,,,,,,,$10.67,,companiesMarketCap_dataset
Prosegur,['Security & Protection Services'],,,Spain,,,,,$1.14 B,,,,,,,,,,$2.16,,companiesMarketCap_dataset
Kforce,"['Staffing & Employment Services', 'Professional services']",,,USA,,,,,$1.14 B,,,,,,,,,,$55.30,,companiesMarketCap_dataset
Doosan,,,,South Korea,,,,,$1.14 B,,,,,,,,,,$72.18,,companiesMarketCap_dataset
1st Source,"['Banks', 'Financial services']",,,USA,,,,,$1.14 B,,,,,,,,,,$46.61,,companiesMarketCap_dataset
E. W. Scripps Company,['Media/Press'],,,USA,,,,,$1.14 B,,,,,,,,,,$13.77,,companiesMarketCap_dataset
A10 Networks,"['Software', 'Tech', 'Internet', 'IT security']",,,USA,,,,,$1.15 B,,,,,,,,,,$15.66,,companiesMarketCap_dataset
Opko Health,,,,USA,,,,,$1.15 B,,,,,,,,,,$1.49,,companiesMarketCap_dataset
Carvana,"['Internet', 'Used car retailer', 'Car retail']",,,USA,,,,,$1.15 B,,,,,,,,,,$6.49,,companiesMarketCap_dataset
Ses Ai,"['Batteries', 'Electricity']",,,USA,,,,,$1.15 B,,,,,,,,,,$3.30,,companiesMarketCap_dataset
Cosmo Pharmaceuticals,"['Biotech', 'Pharmaceuticals']",,,Ireland,,,,,$1.15 B,,,,,,,,,,$69.51,,companiesMarketCap_dataset
Tanla,"['Tech', 'Telecommunication']",,,India,,,,,$1.15 B,,,,,,,,,,$8.59,,companiesMarketCap_dataset
Precision Drilling Corporation,,,,Canada,,,,,$1.15 B,,,,,,,,,,$85.50,,companiesMarketCap_dataset
Danaos,"['Maritime transportation', 'Container shipping', 'Transportation', 'Rental & Leasing Services']",,,,,,,,$1.15 B,,,,,,,,,,$57.09,,companiesMarketCap_dataset
Faes Farma,"['Pharmaceuticals', 'Biotech']",,,Spain,,,,,$1.15 B,,,,,,,,,,$3.78,,companiesMarketCap_dataset
Netstreit,"['REITs', 'Real estate', 'Investment']",,,USA,,,,,$1.15 B,,,,,,,,,,$19.59,,companiesMarketCap_dataset
Prosegur Cash,"['Transportation', 'Security & Protection Services']",,,Spain,,,,,$1.15 B,,,,,,,,,,$0.77,,companiesMarketCap_dataset
Varta,"['Electricity', 'Batteries']",,,Germany,,,,,$1.15 B,,,,,,,,,,$28.67,,companiesMarketCap_dataset
Mfa Financial,"['Real estate', 'Investment', 'REITs']",,,USA,,,,,$1.16 B,,,,,,,,,,$11.41,,companiesMarketCap_dataset
Southside Bancshares,"['Banks', 'Financial services']",,,USA,,,,,$1.16 B,,,,,,,,,,$36.22,,companiesMarketCap_dataset
Magellan Financial Group,"['Asset Management', 'Investment']",,,Australia,,,,,$1.16 B,,,,,,,,,,$6.42,,companiesMarketCap_dataset
Capitol Federal Savings Bank,"['Banks', 'Financial services']",,,USA,,,,,$1.16 B,,,,,,,,,,$8.51,,companiesMarketCap_dataset
East India Distilleries Parry,['Food'],,,India,,,,,$1.18 B,,,,,,,,,,$6.67,,companiesMarketCap_dataset
Aurinia Pharmaceuticals,,,,Canada,,,,,$1.18 B,,,,,,,,,,$8.33,,companiesMarketCap_dataset
Van Lanschot Kempen,"['Banks', 'Financial services']",,,Netherlands,,,,,$1.18 B,,,,,,,,,,$29.16,,companiesMarketCap_dataset
Global Blue Group,['Financial services'],,,Switzerland,,,,,$1.18 B,,,,,,,,,,$6.25,,companiesMarketCap_dataset
Caverion,,,,Finland,,,,,$1.18 B,,,,,,,,,,$8.70,,companiesMarketCap_dataset
Brookline Bancorp,"['Banks', 'Financial services']",,,USA,,,,,$1.18 B,,,,,,,,,,$13.39,,companiesMarketCap_dataset
Hollysys Automation Technologie,,,,China,,,,,$1.18 B,,,,,,,,,,$19.18,,companiesMarketCap_dataset
Camtek,"['Semiconductors', 'Scientific & Technical Instruments', 'Manufacturing']",,,Israel,,,,,$1.18 B,,,,,,,,,,$26.78,,companiesMarketCap_dataset
Cyient,['Engineering'],,,India,,,,,$1.18 B,,,,,,,,,,$10.76,,companiesMarketCap_dataset
Ligand Pharmaceuticals,,,,USA,,,,,$1.18 B,,,,,,,,,,$70.42,,companiesMarketCap_dataset
Everbridge,,,,USA,,,,,$1.19 B,,,,,,,,,,$29.81,,companiesMarketCap_dataset
Lakeland Bancorp,"['Banks', 'Financial services']",,,USA,,,,,$1.19 B,,,,,,,,,,$18.40,,companiesMarketCap_dataset
Bytes Technology,"['Software', 'Tech']",,,UK,,,,,$1.19 B,,,,,,,,,,$4.91,,companiesMarketCap_dataset
Profrac,"['Oil&Gas', 'Oil & Gas Equipment & Services', 'Energy']",,,USA,,,,,$1.19 B,,,,,,,,,,$22.08,,companiesMarketCap_dataset
Pgt Innovations,['Manufacturing'],,,USA,,,,,$1.19 B,,,,,,,,,,$19.93,,companiesMarketCap_dataset
Uniper,"['Energy', 'Electricity']",,,Germany,,,,,$1.19 B,,,,,,,,,,$3.27,,companiesMarketCap_dataset
The Andersons,['Agriculture'],,,USA,,,,,$1.19 B,,,,,,,,,,$35.80,,companiesMarketCap_dataset
Wabash National,['Manufacturing'],,,USA,,,,,$1.20 B,,,,,,,,,,$25.05,,companiesMarketCap_dataset
Naas Technology,"['Electricity', 'EV charging']",,,China,,,,,$1.20 B,,,,,,,,,,$5.61,,companiesMarketCap_dataset
Vip Industries,,,,India,,,,,$1.20 B,,,,,,,,,,$8.48,,companiesMarketCap_dataset
Definitive Healthcare,['Healthcare'],,,USA,,,,,$1.20 B,,,,,,,,,,$11.44,,companiesMarketCap_dataset
Dine Brands Global,"['Restaurant chains', 'Food']",,,USA,,,,,$1.20 B,,,,,,,,,,$76.71,,companiesMarketCap_dataset
Eckert & Ziegler,,,,Germany,,,,,$1.20 B,,,,,,,,,,$57.94,,companiesMarketCap_dataset
Dentalcorp,['Medical Care Facilities'],,,Canada,,,,,$1.20 B,,,,,,,,,,$6.48,,companiesMarketCap_dataset
Atrion,['Medical devices'],,,USA,,,,,$1.20 B,,,,,,,,,,$679.00,,companiesMarketCap_dataset
Dorchester Minerals,"['Energy', 'Oil&Gas', 'Oil & Gas Equipment & Services']",,,USA,,,,,$1.20 B,,,,,,,,,,$31.37,,companiesMarketCap_dataset
Natco Pharma,['Pharmaceuticals'],,,India,,,,,$1.20 B,,,,,,,,,,$6.60,,companiesMarketCap_dataset
Pharma Mar,"['Pharmaceuticals', 'Biotech']",,,Spain,,,,,$1.20 B,,,,,,,,,,$66.64,,companiesMarketCap_dataset
Banco De Brasília,"['Banks', 'Financial services']",,,Brazil,,,,,$1.20 B,,,,,,,,,,$3.51,,companiesMarketCap_dataset
Diamond Offshore Drilling,"['Energy', 'Oil&Gas']",,,USA,,,,,$1.20 B,,,,,,,,,,$11.88,,companiesMarketCap_dataset
Mechel Pao,['Mining'],,,Russia,,,,,$1.20 B,,,,,,,,,,$2.25,,companiesMarketCap_dataset
Amara Raja Batteries,"['Batteries', 'Electricity']",,,India,,,,,$1.20 B,,,,,,,,,,$7.07,,companiesMarketCap_dataset
Uni-select,,,,Canada,,,,,$1.20 B,,,,,,,,,,$27.58,,companiesMarketCap_dataset
Orla Mining,"['Mining', 'Gold mining', 'Silver Mining']",,,Canada,,,,,$1.20 B,,,,,,,,,,$4.00,,companiesMarketCap_dataset
Fenix Outdoor,['Clothing'],,,Switzerland,,,,,$1.20 B,,,,,,,,,,$88.51,,companiesMarketCap_dataset
Digi International,"['Software', 'Tech', 'IoT']",,,USA,,,,,$1.21 B,,,,,,,,,,$33.94,,companiesMarketCap_dataset
Sierra Wireless,"['IoT', 'Telecommunications equipment', 'Networking hardware', 'Tech', 'Tech Hardware']",,,Canada,,,,,$1.21 B,,,,,,,,,,$30.99,,companiesMarketCap_dataset
Eqrx,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$1.21 B,,,,,,,,,,$2.48,,companiesMarketCap_dataset
Kornit Digital,,,,Israel,,,,,$1.21 B,,,,,,,,,,$24.30,,companiesMarketCap_dataset
Pvr Cinemas,['Entertainment'],,,India,,,,,$1.21 B,,,,,,,,,,$19.83,,companiesMarketCap_dataset
Imago Biosciences,"['Biotech', 'Pharmaceuticals']",,,USA,,,,,$1.21 B,,,,,,,,,,$36.01,,companiesMarketCap_dataset
Indian Telephone Industries,['Telecommunications equipment'],,,India,,,,,$1.21 B,,,,,,,,,,$1.28,,companiesMarketCap_dataset
Olo,"['Food Delivery', 'Food', 'Internet', 'Software', 'Tech']",,,USA,,,,,$1.21 B,,,,,,,,,,$7.46,,companiesMarketCap_dataset
Cancom,,,,Germany,,,,,$1.21 B,,,,,,,,,,$34.27,,companiesMarketCap_dataset
Orion Engineered Carbons,['Chemicals'],,,USA,,,,,$1.21 B,,,,,,,,,,$20.05,,companiesMarketCap_dataset
Guess,"['Clothing', 'Retail']",,,USA,,,,,$1.22 B,,,,,,,,,,$22.43,,companiesMarketCap_dataset
Hni Corporation,['Furniture'],,,USA,,,,,$1.22 B,,,,,,,,,,$29.53,,companiesMarketCap_dataset
Costamare,"['Transportation', 'Maritime transportation']",,,,,,,,$1.22 B,,,,,,,,,,$10.04,,companiesMarketCap_dataset
Clean Energy Fuels,"['Oil&Gas', 'Transportation']",,,USA,,,,,$1.22 B,,,,,,,,,,$5.50,,companiesMarketCap_dataset
Schweiter Technologies,['Building materials'],,,Switzerland,,,,,$1.22 B,,,,,,,,,,$855.26,,companiesMarketCap_dataset
Energy Recovery,,,,USA,,,,,$1.22 B,,,,,,,,,,$21.87,,companiesMarketCap_dataset
Diversified Energy,"['Oil&Gas', 'Energy']",,,USA,,,,,$1.22 B,,,,,,,,,,$1.44,,companiesMarketCap_dataset
U.s. Physical Therapy,"['Medical Care Facilities', 'Healthcare']",,,USA,,,,,$1.22 B,,,,,,,,,,$94.24,,companiesMarketCap_dataset
Piedmont Office Realty Trust,"['Real estate', 'Investment']",,,USA,,,,,$1.22 B,,,,,,,,,,$9.94,,companiesMarketCap_dataset
Dingdong Maicai,"['E-Commerce', 'Internet', 'Retail', 'Food']",,,China,,,,,$1.22 B,,,,,,,,,,$5.87,,companiesMarketCap_dataset
Donnelley Financial Solutions,"['Software', 'Tech']",,,USA,,,,,$1.23 B,,,,,,,,,,$42.28,,companiesMarketCap_dataset
Coeur Mining,"['Mining', 'Gold mining', 'Silver Mining']",,,USA,,,,,$1.23 B,,,,,,,,,,$4.17,,companiesMarketCap_dataset
Skycity Entertainment Group,"['Entertainment', 'Gambling', 'Hotels']",,,New Zealand,,,,,$1.23 B,,,,,,,,,,$1.62,,companiesMarketCap_dataset
Radius Global Infrastructure,"['Infrastructure', 'Telecommunication']",,,USA,,,,,$1.23 B,,,,,,,,,,$12.95,,companiesMarketCap_dataset
Hudco,['Real estate'],,,India,,,,,$1.23 B,,,,,,,,,,$0.62,,companiesMarketCap_dataset
Kingsoft Cloud,,,,China,,,,,$1.23 B,,,,,,,,,,$4.86,,companiesMarketCap_dataset
Sapiens,,,,Israel,,,,,$1.23 B,,,,,,,,,,$21.51,,companiesMarketCap_dataset
Citycon,"['Real estate', 'Investment', 'REITs']",,,Finland,,,,,$1.23 B,,,,,,,,,,$7.36,,companiesMarketCap_dataset
3d Systems,"['3D Printing', 'Tech', 'Software']",,,USA,,,,,$1.23 B,,,,,,,,,,$9.45,,companiesMarketCap_dataset
Palomar Holdings,,,,USA,,,,,$1.24 B,,,,,,,,,,$49.22,,companiesMarketCap_dataset
Opal Fuels,"['Oil&Gas', 'Energy']",,,USA,,,,,$1.24 B,,,,,,,,,,$7.15,,companiesMarketCap_dataset
Deciphera Pharmaceuticals,,,,USA,,,,,$1.24 B,,,,,,,,,,$18.40,,companiesMarketCap_dataset
Trimas,"['Consumer goods', 'Manufacturing']",,,USA,,,,,$1.24 B,,,,,,,,,,$29.68,,companiesMarketCap_dataset
Citizen Watch,,,,Japan,,,,,$1.24 B,,,,,,,,,,$4.58,,companiesMarketCap_dataset
Kayne Anderson Capital Advisors,,,,USA,,,,,$1.24 B,,,,,,,,,,$9.17,,companiesMarketCap_dataset
Pbf Logistics,"['Oil&Gas', 'Energy']",,,USA,,,,,$1.24 B,,,,,,,,,,$19.90,,companiesMarketCap_dataset
Formula Systems,,,,Israel,,,,,$1.24 B,,,,,,,,,,$79.07,,companiesMarketCap_dataset
Grenke,['Financial services'],,,Germany,,,,,$1.24 B,,,,,,,,,,$26.69,,companiesMarketCap_dataset
Ryerson,,,,USA,,,,,$1.24 B,,,,,,,,,,$33.76,,companiesMarketCap_dataset
Mannkind Corp,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$1.25 B,,,,,,,,,,$4.75,,companiesMarketCap_dataset
Enovix,"['Batteries', 'Electricity']",,,USA,,,,,$1.25 B,,,,,,,,,,$7.96,,companiesMarketCap_dataset
Rbl Bank,"['Banks', 'Financial services']",,,India,,,,,$1.25 B,,,,,,,,,,$2.09,,companiesMarketCap_dataset
Safety Insurance,['Insurance'],,,USA,,,,,$1.25 B,,,,,,,,,,$85.06,,companiesMarketCap_dataset
Tennant Company,,,,USA,,,,,$1.25 B,,,,,,,,,,$67.46,,companiesMarketCap_dataset
Irobot,['Robotics'],,,USA,,,,,$1.25 B,,,,,,,,,,$45.88,,companiesMarketCap_dataset
Biohaven Pharmaceutical,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$1.25 B,,,,,,,,,,$18.44,,companiesMarketCap_dataset
Stewart Information Services,"['Real estate', 'Professional services']",,,USA,,,,,$1.25 B,,,,,,,,,,$46.35,,companiesMarketCap_dataset
Kronos Worldwide,,,,USA,,,,,$1.25 B,,,,,,,,,,$10.90,,companiesMarketCap_dataset
Fastly,"['Software', 'Tech', 'IT security']",,,USA,,,,,$1.25 B,,,,,,,,,,$10.24,,companiesMarketCap_dataset
Integrafin,"['Investment', 'Financial services']",,,UK,,,,,$1.27 B,,,,,,,,,,$3.84,,companiesMarketCap_dataset
Volaris,"['Airlines', 'Travel', 'Transportation']",,,Mexico,,,,,$1.27 B,,,,,,,,,,$11.01,,companiesMarketCap_dataset
Cincor Pharma,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$1.27 B,,,,,,,,,,$29.09,,companiesMarketCap_dataset
Corecivic,,,,USA,,,,,$1.27 B,,,,,,,,,,$11.09,,companiesMarketCap_dataset
Paya,"['Financial services', 'Internet', 'Tech']",,,USA,,,,,$1.28 B,,,,,,,,,,$9.68,,companiesMarketCap_dataset
Hipgnosis Songs Fund,"['Entertainment', 'Investment']",,,UK,,,,,$1.28 B,,,,,,,,,,$1.06,,companiesMarketCap_dataset
Berkshire Hills Bancorp,"['Banks', 'Financial services']",,,USA,,,,,$1.28 B,,,,,,,,,,$28.46,,companiesMarketCap_dataset
Precinct Properties,"['Real estate', 'Investment', 'REITs']",,,New Zealand,,,,,$1.28 B,,,,,,,,,,$0.81,,companiesMarketCap_dataset
Standex,"['Manufacturing', 'Conglomerate']",,,USA,,,,,$1.28 B,,,,,,,,,,$107.01,,companiesMarketCap_dataset
The North West Company,"['Supermarket Chains', 'Retail']",,,Canada,,,,,$1.28 B,,,,,,,,,,$26.89,,companiesMarketCap_dataset
Deutsche Pfandbriefbank,"['Banks', 'Financial services']",,,Germany,,,,,$1.28 B,,,,,,,,,,$9.29,,companiesMarketCap_dataset
Enova International,['Financial services'],,,USA,,,,,$1.28 B,,,,,,,,,,$40.96,,companiesMarketCap_dataset
Polenergia,"['Utility companies', 'Energy', 'Electricity']",,,Poland,,,,,$1.28 B,,,,,,,,,,$19.30,,companiesMarketCap_dataset
Waterdrop Inc.,"['Insurance', 'Healthcare']",,,China,,,,,$1.29 B,,,,,,,,,,$3.28,,companiesMarketCap_dataset
Uponor,,,,Finland,,,,,$1.29 B,,,,,,,,,,$17.76,,companiesMarketCap_dataset
Eurocommercial Properties,"['REITs', 'Real estate', 'Investment']",,,Netherlands,,,,,$1.29 B,,,,,,,,,,$24.76,,companiesMarketCap_dataset
Medifast,"['Multi-level marketing', 'Dietary supplements']",,,USA,,,,,$1.29 B,,,,,,,,,,$118.22,,companiesMarketCap_dataset
Nikola,"['Automakers', 'Hydrogen fuel cell', 'Electric Vehicles', 'Specialty Vehicles']",,,USA,,,,,$1.29 B,,,,,,,,,,$2.52,,companiesMarketCap_dataset
Corticeira Amorim,,,,Portugal,,,,,$1.29 B,,,,,,,,,,$9.58,,companiesMarketCap_dataset
John Wood Group,"['Professional services', 'Engineering']",,,UK,,,,,$1.29 B,,,,,,,,,,$1.81,,companiesMarketCap_dataset
Paysafe,"['Financial services', 'Internet', 'Tech']",,,USA,,,,,$1.29 B,,,,,,,,,,$21.33,,companiesMarketCap_dataset
Eih Limited,"['Hotels', 'Travel']",,,India,,,,,$1.29 B,,,,,,,,,,$2.07,,companiesMarketCap_dataset
First Commonwealth Financial Corp,"['Banks', 'Financial services']",,,USA,,,,,$1.29 B,,,,,,,,,,$13.89,,companiesMarketCap_dataset
Utz Brands,['Food'],,,USA,,,,,$1.30 B,,,,,,,,,,$16.09,,companiesMarketCap_dataset
Avid Technology,,,,USA,,,,,$1.30 B,,,,,,,,,,$29.80,,companiesMarketCap_dataset
Fresh Del Monte Produce,['Food'],,,,,,,,$1.30 B,,,,,,,,,,$27.25,,companiesMarketCap_dataset
Allcargo Logistics,,,,India,,,,,$1.30 B,,,,,,,,,,$5.31,,companiesMarketCap_dataset
Blucora,['Financial services'],,,USA,,,,,$1.30 B,,,,,,,,,,$27.24,,companiesMarketCap_dataset
Sinclair Broadcast,['Telecommunication'],,,USA,,,,,$1.30 B,,,,,,,,,,$18.74,,companiesMarketCap_dataset
Outset Medical,['Medical devices'],,,USA,,,,,$1.30 B,,,,,,,,,,$27.06,,companiesMarketCap_dataset
Iamgold,,,,Canada,,,,,$1.30 B,,,,,,,,,,$2.72,,companiesMarketCap_dataset
Federal Agricultural Mortgage,['Financial services'],,,USA,,,,,$1.30 B,,,,,,,,,,$123.93,,companiesMarketCap_dataset
V2x,['Defense contractors'],,,USA,,,,,$1.31 B,,,,,,,,,,$43.02,,companiesMarketCap_dataset
Pc Connection,,,,USA,,,,,$1.31 B,,,,,,,,,,$49.87,,companiesMarketCap_dataset
Ofg Bancorp,"['Banks', 'Financial services']",,,USA,,,,,$1.31 B,,,,,,,,,,$27.59,,companiesMarketCap_dataset
Altus Power,"['Energy', 'Electricity', 'Renewable energy']",,,USA,,,,,$1.31 B,,,,,,,,,,$8.20,,companiesMarketCap_dataset
Adaptive Biotechnologies,"['Biotech', 'Pharmaceuticals']",,,USA,,,,,$1.31 B,,,,,,,,,,$9.20,,companiesMarketCap_dataset
Himax,"['Semiconductors', 'Tech', 'Tech Hardware']",,,Taiwan,,,,,$1.31 B,,,,,,,,,,$7.55,,companiesMarketCap_dataset
Atea Asa,"['IT services', 'Professional services']",,,Norway,,,,,$1.31 B,,,,,,,,,,$11.90,,companiesMarketCap_dataset
Gag Immobilien,['Real estate'],,,Germany,,,,,$1.31 B,,,,,,,,,,$81.45,,companiesMarketCap_dataset
Heartland Express,['Transportation'],,,USA,,,,,$1.31 B,,,,,,,,,,$16.68,,companiesMarketCap_dataset
Diagnosticos Da America,['Healthcare'],,,Brazil,,,,,$1.31 B,,,,,,,,,,$2.34,,companiesMarketCap_dataset
P10,"['Financial services', 'Asset Management', 'Investment']",,,USA,,,,,$1.31 B,,,,,,,,,,$11.26,,companiesMarketCap_dataset
Pennymac Mortgage Investment Trust,"['REITs', 'Real estate', 'Investment']",,,USA,,,,,$1.31 B,,,,,,,,,,$14.83,,companiesMarketCap_dataset
Bénéteau,,,,France,,,,,$1.32 B,,,,,,,,,,$15.88,,companiesMarketCap_dataset
Magnite,['Advertising'],,,USA,,,,,$1.32 B,,,,,,,,,,$9.92,,companiesMarketCap_dataset
Oceanfirst Financial,"['Financial services', 'Banks']",,,USA,,,,,$1.32 B,,,,,,,,,,$22.42,,companiesMarketCap_dataset
Xometry,,,,USA,,,,,$1.32 B,,,,,,,,,,$27.97,,companiesMarketCap_dataset
First Busey,"['Banks', 'Financial services']",,,USA,,,,,$1.32 B,,,,,,,,,,$24.03,,companiesMarketCap_dataset
Rsa Insurance Group,['Insurance'],,,UK,,,,,$1.32 B,,,,,,,,,,$1.30,,companiesMarketCap_dataset
Qt Group,"['Software', 'Tech']",,,Finland,,,,,$1.32 B,,,,,,,,,,$52.35,,companiesMarketCap_dataset
Cinemark Theatres,['Entertainment'],,,USA,,,,,$1.32 B,,,,,,,,,,$11.04,,companiesMarketCap_dataset
Finolex Industries,,,,India,,,,,$1.32 B,,,,,,,,,,$2.14,,companiesMarketCap_dataset
City Holding Company,"['Banks', 'Financial services']",,,USA,,,,,$1.33 B,,,,,,,,,,$89.52,,companiesMarketCap_dataset
Verve Therapeutics,"['Biotech', 'Pharmaceuticals', 'Gene therapy', 'Genomics']",,,USA,,,,,$1.33 B,,,,,,,,,,$21.59,,companiesMarketCap_dataset
Ecovyst,['Chemicals'],,,USA,,,,,$1.33 B,,,,,,,,,,$10.22,,companiesMarketCap_dataset
Sovos Brands,['Food'],,,USA,,,,,$1.33 B,,,,,,,,,,$13.19,,companiesMarketCap_dataset
Calumet Specialty Products Partners,"['Oil&Gas', 'Chemicals']",,,USA,,,,,$1.33 B,,,,,,,,,,$16.83,,companiesMarketCap_dataset
Meridianlink,"['Software', 'Tech', 'Financial services']",,,USA,,,,,$1.33 B,,,,,,,,,,$16.50,,companiesMarketCap_dataset
Kratos Defense & Security Solutions,['Defense contractors'],,,USA,,,,,$1.33 B,,,,,,,,,,$10.60,,companiesMarketCap_dataset
Universal Corporation,['Tobacco'],,,USA,,,,,$1.33 B,,,,,,,,,,$54.40,,companiesMarketCap_dataset
Eplus,"['Professional services', 'Software', 'Tech']",,,USA,,,,,$1.33 B,,,,,,,,,,$49.72,,companiesMarketCap_dataset
V-guard Industries,"['Home & Kitchen Appliances', 'Electronics']",,,India,,,,,$1.33 B,,,,,,,,,,$3.10,,companiesMarketCap_dataset
Shop Apotheke Europe,"['Drugstore', 'Internet', 'E-Commerce', 'Retail']",,,Netherlands,,,,,$1.34 B,,,,,,,,,,$69.92,,companiesMarketCap_dataset
Tuya,"['IoT', 'Software', 'Tech']",,,China,,,,,$1.34 B,,,,,,,,,,$2.41,,companiesMarketCap_dataset
Planet Labs,['Aerospace'],,,USA,,,,,$1.34 B,,,,,,,,,,$4.93,,companiesMarketCap_dataset
Alembic Pharmaceuticals,['Pharmaceuticals'],,,India,,,,,$1.34 B,,,,,,,,,,$6.83,,companiesMarketCap_dataset
Primoris Services Corporation,['Construction'],,,USA,,,,,$1.34 B,,,,,,,,,,$25.28,,companiesMarketCap_dataset
Service Properties Trust,"['Real estate', 'Investment', 'REITs']",,,USA,,,,,$1.34 B,,,,,,,,,,$8.12,,companiesMarketCap_dataset
Nevro,,,,USA,,,,,$1.34 B,,,,,,,,,,$37.92,,companiesMarketCap_dataset
Amag Austria Metall,,,,,,,,,$1.34 B,,,,,,,,,,$36.92,,companiesMarketCap_dataset
Green Brick Partners,['Construction'],,,USA,,,,,$1.34 B,,,,,,,,,,$29.23,,companiesMarketCap_dataset
Perion Network,"['Advertising', 'Tech']",,,Israel,,,,,$1.34 B,,,,,,,,,,$29.70,,companiesMarketCap_dataset
Wework,['Real estate'],,,USA,,,,,$1.34 B,,,,,,,,,,$1.70,,companiesMarketCap_dataset
Sparebank 1,"['Banks', 'Financial services']",,,Norway,,,,,$1.34 B,,,,,,,,,,$11.64,,companiesMarketCap_dataset
Kcc Corp,"['Automotive Suppliers', 'Chemicals']",,,South Korea,,,,,$1.35 B,,,,,,,,,,$183.88,,companiesMarketCap_dataset
Cdsl,['Financial services'],,,India,,,,,$1.35 B,,,,,,,,,,$12.95,,companiesMarketCap_dataset
Centerra Gold,"['Mining', 'Gold mining']",,,Canada,,,,,$1.35 B,,,,,,,,,,$6.15,,companiesMarketCap_dataset
Zentalis Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$1.35 B,,,,,,,,,,$23.75,,companiesMarketCap_dataset
Wacker Neuson,,,,Germany,,,,,$1.35 B,,,,,,,,,,$19.33,,companiesMarketCap_dataset
Embecta,['Medical devices'],,,USA,,,,,$1.35 B,,,,,,,,,,$23.72,,companiesMarketCap_dataset
