company_name,industry,sector,business_category,headquarters_city,headquarters_country,headquarters_full_address,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,total_raised,representative_name,_source_table
Campbell Careers,Food & Beverages,,[],Camden,NJ,,1869.0,,,"10,000+ employees",,,,,campbells.com,,,,DDD-teamblind-com
Spoke Careers,Computer Software,,[],San Francisco,CA,,2016.0,,,1 to 50 employees,,,,,www.atspoke.com,,,,DDD-teamblind-com
Red Hat Careers,Computer Software,,[],Raleigh,NC,,1993.0,,,"10,000+ employees",,,,,www.redhat.com,,,,DDD-teamblind-com
Bank of America Careers,Financial Services,,[],Charlotte,NC,,1904.0,,,"10,000+ employees",,,,,www.bankofamerica.com,,,,DDD-teamblind-com
BlueStacks Careers,Computer Software,,[],Campbell,CA,,2011.0,,,201 to 500 employees,,,,,www.bluestacks.com,,,,DDD-teamblind-com
TeamViewer Careers,Computer Software,,[],Göppingen,Baden-Württemberg,,2005.0,,,"1,001 to 5,000 employees",,,,,www.teamviewer.com,,,,DDD-teamblind-com
myKaarma Careers,Automotive,,[],Long Beach,CA,,2012.0,,,51 to 200 employees,,,,,www.mykaarma.com,,,,DDD-teamblind-com
"Noble Royalties, Inc. Careers",Financial Services,,[],Addison,TX,,1997.0,,,51 to 200 employees,,,,,www.nobleroyalties.com,,,,DDD-teamblind-com
Topgolf Careers,Broadcast & Online Media,,[],Dallas,TX,,2000.0,,,"10,000+ employees",,,,,www.topgolf.com,,,,DDD-teamblind-com
Blue Origin Careers,Defense & Space,,[],Kent,WA,,2000.0,,,"1,001 to 5,000 employees",,,,,www.blueorigin.com,,,,DDD-teamblind-com
STMicroelectronics Careers,Semiconductors,,[],Geneva,Switzerland,,1987.0,,,"10,000+ employees",,,,,www.st.com,,,,DDD-teamblind-com
Comcast Careers,Telecommunications,,[],Philadelphia,PA,,1963.0,,,"10,000+ employees",,,,,www.comcast.com,,,,DDD-teamblind-com
PredictSpring Careers,Computer Software,,[],Los Altos,CA,,2013.0,,,1 to 50 employees,,,,,www.predictspring.com,,,,DDD-teamblind-com
VSA Partners Careers,Design,,[],Chicago,IL,,1982.0,,,201 to 500 employees,,,,,www.vsapartners.com,,,,DDD-teamblind-com
Tubi TV Careers,Entertainment,,[],San Francisco,CA,,2014.0,,,201 to 500 employees,,,,,www.tubitv.com,,,,DDD-teamblind-com
Turing Video Careers,Facilities Services,,[],San Mateo,CA,,2017.0,,,1 to 50 employees,,,,,www.turingvideo.com,,,,DDD-teamblind-com
Clear Capital Careers,Financial Services,,[],Reno,NV,,2001.0,,,"501 to 1,000 employees",,,,,www.clearcapital.com,,,,DDD-teamblind-com
Varagon Careers,Investment Management,,[],New York,NY,,2014.0,,,51 to 200 employees,,,,,www.varagon.com,,,,DDD-teamblind-com
SwagUp Careers,Marketing & Advertising,,[],Union City,NJ,,2017.0,,,51 to 200 employees,,,,,www.swagup.com,,,,DDD-teamblind-com
OCR Careers,Computer Software,,[],Rockville,MD,,1983.0,,,201 to 500 employees,,,,,www.ocr-inc.com,,,,DDD-teamblind-com
IoTeX Careers,Information Technology & Services,,[],San Francisco,CA,,2017.0,,,1 to 50 employees,,,,,www.iotex.io,,,,DDD-teamblind-com
accesso Careers,Information Technology & Services,,[],Lake Mary,FL,,2000.0,,,201 to 500 employees,,,,,www.accesso.com,,,,DDD-teamblind-com
PitchBook Data Careers,Venture Capital & Private Equity,,[],Seattle,WA,,2007.0,,,"1,001 to 5,000 employees",,,,,www.pitchbook.com,,,,DDD-teamblind-com
Marsh ClearSight Careers,Information Technology & Services,,[],Chicago,IL,,1967.0,,,"501 to 1,000 employees",,,,,www.marshclearsight.com,,,,DDD-teamblind-com
Creative Rein Careers,Management Consulting,,[],Palo Alto,CA,,2009.0,,,1 to 50 employees,,,,,creative-rein.com,,,,DDD-teamblind-com
B-Stock Solutions Careers,Logistics & Supply Chain,,[],Belmont,CA,,2008.0,,,51 to 200 employees,,,,,bstock.com,,,,DDD-teamblind-com
Finden Careers,Financial Services,,[],San Francisco,CA,,2020.0,,,1 to 50 employees,,,,,myfinden.com,,,,DDD-teamblind-com
Airbase Careers,Financial Services,,[],San Francisco,CA,,2017.0,,,51 to 200 employees,,,,,www.airbase.com,,,,DDD-teamblind-com
CVP Careers,Management Consulting,,[],Fairfax,VA,,2002.0,,,201 to 500 employees,,,,,www.cvpcorp.com,,,,DDD-teamblind-com
Phenom People Careers,Computer Software,,[],Ambler,PA,,2011.0,,,"501 to 1,000 employees",,,,,www.phenompeople.com,,,,DDD-teamblind-com
injazat Careers,Information Technology & Services,,[],Abu Dhabi,UAE,,2005.0,,,"1,001 to 5,000 employees",,,,,www.injazat.com,,,,DDD-teamblind-com
PeerIQ Careers,Financial Services,,[],New York,NY,,2014.0,,,1 to 50 employees,,,,,www.peeriq.com,,,,DDD-teamblind-com
Ryder Careers,"Transportation, Trucking & Rail",,[],Miami,FL,,1933.0,,,"10,000+ employees",,,,,www.ryder.com,,,,DDD-teamblind-com
Lemonade Careers,Insurance,,[],New York,NY,,2015.0,,,"501 to 1,000 employees",,,,,www.lemonade.com,,,,DDD-teamblind-com
Blink Health Careers,"Health, Wellness & Fitness",,[],New York,NY,,2014.0,,,201 to 500 employees,,,,,www.blinkhealth.com,,,,DDD-teamblind-com
VALiNTRY Careers,Staffing & Recruiting,,[],Winter Park,FL,,2013.0,,,51 to 200 employees,,,,,valintry.com,,,,DDD-teamblind-com
Optimal Synthesis Inc. Careers,Aviation & Aerospace,,[],Los Altos,CA,,1992.0,,,1 to 50 employees,,,,,www.optisyn.com,,,,DDD-teamblind-com
Palmos Careers,Environmental Services,,[],Somerville,MA,,2016.0,,,1 to 50 employees,,,,,www.palmos.co,,,,DDD-teamblind-com
Currencycloud Careers,Financial Services,,[],London,United Kingdom,,2012.0,,,51 to 200 employees,,,,,www.currencycloud.com,,,,DDD-teamblind-com
EPRI Careers,Utilities,,[],Palo Alto,CA,,1973.0,,,"501 to 1,000 employees",,,,,www.epri.com,,,,DDD-teamblind-com
RealSelf Careers,Internet,,[],Seattle,WA,,2006.0,,,201 to 500 employees,,,,,www.realself.com,,,,DDD-teamblind-com
Groq Careers,Semiconductors,,[],Mountain View,CA,,2016.0,,,51 to 200 employees,,,,,groq.com,,,,DDD-teamblind-com
Univision Communications Careers,Broadcast & Online Media,,[],New York,NY,,1962.0,,,"1,001 to 5,000 employees",,,,,corporate.univision.com,,,,DDD-teamblind-com
Liberty Mutual Insurance Careers,Financial Services,,[],Boston,MA,,1912.0,,,"10,000+ employees",,,,,www.libertymutualgroup.com,,,,DDD-teamblind-com
MobMaxime Careers,Computer Software,,[],Ahmedabad,Gujarat,,2009.0,,,1 to 50 employees,,,,,www.mobmaxime.com,,,,DDD-teamblind-com
Eze Software Careers,Computer Software,,[],Greater Boston Area,East Coast,,1995.0,,,"501 to 1,000 employees",,,,,www.ezesoft.com,,,,DDD-teamblind-com
Deliv Careers,Internet,,[],Menlo Park,CA,,2012.0,,,1 to 50 employees,,,,,www.deliv.co,,,,DDD-teamblind-com
CommerceIQ Careers,Computer Software,,[],Mountain View,CA,,2013.0,,,51 to 200 employees,,,,,www.commerceiq.a,,,,DDD-teamblind-com
First Advantage Careers,Information Technology & Services,,[],Atlanta,GA,,2003.0,,,"1,001 to 5,000 employees",,,,,www.fadv.com,,,,DDD-teamblind-com
GoShare Careers,Internet,,[],San Diego,CA,,2014.0,,,1 to 50 employees,,,,,www.goshare.co,,,,DDD-teamblind-com
si-vision Careers,Semiconductors,,[],London,United Kingdom,,2007.0,,,201 to 500 employees,,,,,www.si-vision.com,,,,DDD-teamblind-com
Healthfirst Inc. Careers,Hospital & Health Care,,[],New York,NY,,1993.0,,,"1,001 to 5,000 employees",,,,,www.healthfirst.org,,,,DDD-teamblind-com
Talkdoc Careers,Hospital & Health Care,,[],San Francisco,CA,,2018.0,,,1 to 50 employees,,,,,www.talkdoc.co,,,,DDD-teamblind-com
CallMiner Careers,Computer Software,,[],Waltham,MA,,2002.0,,,201 to 500 employees,,,,,www.callminer.com,,,,DDD-teamblind-com
Alaska Airlines Careers,Aviation & Aerospace,,[],Seattle,WA,,1932.0,,,"10,000+ employees",,,,,www.alaskaair.com,,,,DDD-teamblind-com
SUSE Careers,Computer Software,,[],Nürnberg,Germany,,1992.0,,,"1,001 to 5,000 employees",,,,,www.suse.com,,,,DDD-teamblind-com
damedic Careers,Hospital & Health Care,,[],Köln,Germany,,2018.0,,,1 to 50 employees,,,,,www.damedic.ai,,,,DDD-teamblind-com
Phoenix International Publications Careers,Newspapers & Publishing,,[],Chicago,IL,,2014.0,,,51 to 200 employees,,,,,www.pikidsmedia.com,,,,DDD-teamblind-com
Sweetgreen Careers,Food & Beverages,,[],Culver City,CA,,2007.0,,,"1,001 to 5,000 employees",,,,,www.sweetgreen.com,,,,DDD-teamblind-com
Mailgun Technologies Careers,Computer Software,,[],San Antonio,TX,,2010.0,,,201 to 500 employees,,,,,www.mailgun.com,,,,DDD-teamblind-com
Qopper Careers,Internet,,[],San Jose,CA,,2017.0,,,1 to 50 employees,,,,,www.qopper.com,,,,DDD-teamblind-com
dscout Careers,Research,,[],Chicago,IL,,2011.0,,,51 to 200 employees,,,,,dscout.com,,,,DDD-teamblind-com
Tesco Careers,Retail,,[],Welwyn Garden City,England,,1919.0,,,"10,000+ employees",,,,,www.tescoplc.com,,,,DDD-teamblind-com
Giraphix Creative Careers,Marketing & Advertising,,[],Tampa,FL,,2011.0,,,1 to 50 employees,,,,,giraphixcreative.com,,,,DDD-teamblind-com
U.S. Naval Research Laboratory Careers,Research,,[],Washington,DC,,1923.0,,,"1,001 to 5,000 employees",,,,,www.nrl.navy.mil,,,,DDD-teamblind-com
SageSure Insurance Managers Careers,Insurance,,[],Jersey City,NJ,,2006.0,,,201 to 500 employees,,,,,sagesure.com,,,,DDD-teamblind-com
SharkNinja Careers,Consumer Goods,,[],Needham,MA,,2003.0,,,"1,001 to 5,000 employees",,,,,www.sharkninja.com,,,,DDD-teamblind-com
Alectio Careers,Computer Software,,[],Santa Clara,CA,,2019.0,,,1 to 50 employees,,,,,www.alectio.com,,,,DDD-teamblind-com
Whip Media Group Careers,Entertainment,,[],Santa Monica,CA,,2014.0,,,51 to 200 employees,,,,,www.whipmedia.com,,,,DDD-teamblind-com
substack Careers,Broadcast & Online Media,,[],San Francisco,CA,,2017.0,,,1 to 50 employees,,,,,substack.com,,,,DDD-teamblind-com
Split Careers,Computer Software,,[],Redwood City,CA,,2015.0,,,51 to 200 employees,,,,,www.split.io,,,,DDD-teamblind-com
Dartmouth college Careers,Higher Education,,[],Hanover,NH,,1769.0,,,"5,001 to 10,000 employees",,,,,dartmouth.edu,,,,DDD-teamblind-com
Supermetrics Careers,Computer Software,,[],Helsinki,Uusimaa,,2013.0,,,51 to 200 employees,,,,,supermetrics.com,,,,DDD-teamblind-com
Celerity Careers,Information Technology & Services,,[],McLean,VA,,2002.0,,,201 to 500 employees,,,,,www.celerity.com,,,,DDD-teamblind-com
Sierra Wireless Careers,Telecommunications,,[],Richmond,BC,,1993.0,,,"1,001 to 5,000 employees",,,,,www.sierrawireless.com,,,,DDD-teamblind-com
CAST Careers,Information Technology & Services,,[],New York,NY,,1998.0,,,201 to 500 employees,,,,,www.castsoftware.com,,,,DDD-teamblind-com
LinQuest Careers,Defense & Space,,[],Los Angeles,CA,,2004.0,,,"1,001 to 5,000 employees",,,,,www.linquest.com,,,,DDD-teamblind-com
Wargaming Careers,Computer Games,,[],Nicosia,Cyprus,,1998.0,,,"5,001 to 10,000 employees",,,,,www.wargaming.com,,,,DDD-teamblind-com
OutSystems Careers,Computer Software,,[],Boston,MA,,2001.0,,,"1,001 to 5,000 employees",,,,,www.outsystems.com,,,,DDD-teamblind-com
Miles Education Careers,Education Management,,[],Hyderabad,India,,2011.0,,,51 to 200 employees,,,,,www.mileseducation.com,,,,DDD-teamblind-com
Man Group Careers,Investment Management,,[],London,United Kingdom,,1783.0,,,"1,001 to 5,000 employees",,,,,www.man.com,,,,DDD-teamblind-com
Municipal Credit Union Careers,Financial Services,,[],New York,NY,,1916.0,,,201 to 500 employees,,,,,www.nymcu.org,,,,DDD-teamblind-com
Life360 Careers,Internet,,[],San Francisco,CA,,2008.0,,,51 to 200 employees,,,,,www.life360.com,,,,DDD-teamblind-com
New York State Office of Information Technology Services Careers,Information Technology & Services,,[],Albany,NY,,2012.0,,,"1,001 to 5,000 employees",,,,,its.ny.gov,,,,DDD-teamblind-com
DealerOn Careers,Marketing & Advertising,,[],Rockville,MD,,2004.0,,,201 to 500 employees,,,,,www.dealeron.com,,,,DDD-teamblind-com
trucker Careers,"Transportation, Trucking & Rail",,[],Moscow,Russia,,2017.0,,,1 to 50 employees,,,,,www.trucker.group,,,,DDD-teamblind-com
BuildingConnected Careers,Construction,,[],San Francisco,CA,,2012.0,,,201 to 500 employees,,,,,buildingconnected.com,,,,DDD-teamblind-com
"King County, WA Careers",Government Administration,,[],Seattle,WA,,1852.0,,,"10,000+ employees",,,,,www.kingcounty.gov,,,,DDD-teamblind-com
Nomura Careers,Financial Services,,[],Tokyo,Japan,,1925.0,,,"10,000+ employees",,,,,www.nomura.com,,,,DDD-teamblind-com
Staples Careers,Retail,,[],Framingham,MA,,1986.0,,,"10,000+ employees",,,,,www.staples.com,,,,DDD-teamblind-com
Xgility Careers,Information Technology & Services,,[],Ashburn,VA,,2011.0,,,1 to 50 employees,,,,,www.xgility.com,,,,DDD-teamblind-com
Hatch Ltd Careers,Materials & Manufacturing,,[],Mississauga,Ontario,,1955.0,,,"5,001 to 10,000 employees",,,,,www.hatch.com,,,,DDD-teamblind-com
CrunchTime! Careers,Computer Software,,[],Boston,MA,,1995.0,,,51 to 200 employees,,,,,crunchtime.com,,,,DDD-teamblind-com
CTC Careers,Defense & Space,,[],Johnstown,PA,,1987.0,,,"501 to 1,000 employees",,,,,www.ctc.com,,,,DDD-teamblind-com
KYOCERA Document Solutions Development Careers,Business Supplies & Equipment,,[],Concord,CA,,2000.0,,,51 to 200 employees,,,,,www.dda.kyocera.com,,,,DDD-teamblind-com
ELEKS Careers,Information Technology & Services,,[],Lviv,Ukraine,,1991.0,,,"1,001 to 5,000 employees",,,,,eleks.com,,,,DDD-teamblind-com
nuTonomy Careers,Automotive,,[],Cambridge,MA,,2013.0,,,1 to 50 employees,,,,,www.aptiv.com,,,,DDD-teamblind-com
Cypress Semiconductor Careers,Semiconductors,,[],San Jose,CA,,1982.0,,,"5,001 to 10,000 employees",,,,,www.cypress.com,,,,DDD-teamblind-com
Cigniti Careers,Information Technology & Services,,[],Irving,TX,,1998.0,,,"1,001 to 5,000 employees",,,,,www.cigniti.com,,,,DDD-teamblind-com
Stolt-Nielsen Limited Careers,Logistics & Supply Chain,,[],London,United Kingdom,,1959.0,,,"5,001 to 10,000 employees",,,,,www.stolt-nielsen.com,,,,DDD-teamblind-com
Payoneer Careers,Financial Services,,[],New York,NY,,2005.0,,,"1,001 to 5,000 employees",,,,,www.payoneer.com,,,,DDD-teamblind-com
Saab Defense and Security USA Careers,Defense & Space,,[],Ashburn,VA,,1937.0,,,"501 to 1,000 employees",,,,,www.saabusa.com,,,,DDD-teamblind-com
The Dobrusin Law Firm Careers,Legal Services,,[],Pontiac,MI,,1999.0,,,1 to 50 employees,,,,,www.patentco.com,,,,DDD-teamblind-com
Critical Mass Careers,Marketing & Advertising,,[],Calgary,AB,,1996.0,,,"501 to 1,000 employees",,,,,www.criticalmass.com,,,,DDD-teamblind-com
Sequoia Capital Careers,Venture Capital & Private Equity,,[],Menlo Park,CA,,1972.0,,,51 to 200 employees,,,,,www.sequoiacap.com,,,,DDD-teamblind-com
Infocon Careers,Computer Software,,[],Louisville,Kentucky,,1988.0,,,51 to 200 employees,,,,,www.infoconn.com,,,,DDD-teamblind-com
Utah State Legislature Careers,Government Administration,,[],Salt Lake City,UT,,1896.0,,,51 to 200 employees,,,,,www.le.utah.gov,,,,DDD-teamblind-com
The AI Foundation Careers,Computer Software,,[],San Francisco,CA,,2017.0,,,1 to 50 employees,,,,,www.aifoundation.com,,,,DDD-teamblind-com
WidePoint Careers,Information Technology & Services,,[],Fairfax,VA,,2004.0,,,51 to 200 employees,,,,,www.widepoint.com,,,,DDD-teamblind-com
XANT Careers,Computer Software,,[],Provo,UT,,2004.0,,,201 to 500 employees,,,,,www.xant.ai,,,,DDD-teamblind-com
MRM Careers,Marketing & Advertising,,[],New York,NY,,1982.0,,,"1,001 to 5,000 employees",,,,,www.mrm.com,,,,DDD-teamblind-com
Magic Leap Careers,Telecommunications,,[],Plantation,FL,,2011.0,,,"1,001 to 5,000 employees",,,,,www.magicleap.com,,,,DDD-teamblind-com
Matson Careers,"Transportation, Trucking & Rail",,[],Honolulu,HI,,1882.0,,,"1,001 to 5,000 employees",,,,,www.matson.com,,,,DDD-teamblind-com
Axilis Careers,Computer Software,,[],Zagreb,Croatia,,2011.0,,,51 to 200 employees,,,,,www.axilis.com,,,,DDD-teamblind-com
ServiceChannel Careers,Computer Software,,[],Pleasanton,CA,,1999.0,,,201 to 500 employees,,,,,www.servicechannel.com,,,,DDD-teamblind-com
Urban Science Careers,Automotive,,[],Detroit,MI,,1977.0,,,"501 to 1,000 employees",,,,,www.urbanscience.com,,,,DDD-teamblind-com
CITCO USA Careers,Retail,,[],Miami,FL,,1998.0,,,"5,001 to 10,000 employees",,,,,www.citco.com,,,,DDD-teamblind-com
Chenbro Careers,Computer Hardware,,[],New Taipei City,Taiwan,,1983.0,,,"1,001 to 5,000 employees",,,,,www.chenbro.com,,,,DDD-teamblind-com
Hagadone Media Careers,Marketing & Advertising,,[],Coeur d'Alene,Idaho,,2019.0,,,51 to 200 employees,,,,,www.hagadonemediagroup.com,,,,DDD-teamblind-com
Arlo Careers,Consumer Electronics,,[],Carlsbad,CA,,2018.0,,,201 to 500 employees,,,,,www.arlo.com,,,,DDD-teamblind-com
Fishtown Analytics Careers,Computer Software,,[],Philadelphia,PA,,2016.0,,,1 to 50 employees,,,,,fishtownanalytics.com,,,,DDD-teamblind-com
ONE Gas Careers,Utilities,,[],Tulsa,OK,,2014.0,,,"1,001 to 5,000 employees",,,,,www.onegas.jobs,,,,DDD-teamblind-com
Salsify Careers,Computer Software,,[],Boston,MA,,2012.0,,,201 to 500 employees,,,,,www.salsify.com,,,,DDD-teamblind-com
Pacific Northwest National Lab Careers,Research,,[],Richland,WA,,1965.0,,,"1,001 to 5,000 employees",,,,,www.pnnl.gov,,,,DDD-teamblind-com
Pride Tours NYC Careers,"Leisure, Travel & Tourism",,[],New York,NY,,2019.0,,,1 to 50 employees,,,,,www.pridetoursnyc.com,,,,DDD-teamblind-com
mediaservice Careers,Information Services,,[],Turin,Italy,,2000.0,,,1 to 50 employees,,,,,mediaservice.net,,,,DDD-teamblind-com
OhioHealth Careers,Hospital & Health Care,,[],Columbus,OH,,1891.0,,,"10,000+ employees",,,,,www.ohiohealth.com,,,,DDD-teamblind-com
Lineate Careers,Computer Software,,[],New York,NY,,2005.0,,,51 to 200 employees,,,,,www.lineate.com,,,,DDD-teamblind-com
Ambyint Careers,Oil & Energy,,[],Houston,TX,,2004.0,,,51 to 200 employees,,,,,ambyint.com,,,,DDD-teamblind-com
Vexata Careers,Information Technology & Services,,[],San Jose,CA,,2013.0,,,51 to 200 employees,,,,,www.vexata.com,,,,DDD-teamblind-com
qntfy Careers,Research,,[],Arlington,VA,,2015.0,,,1 to 50 employees,,,,,www.qntfy.com,,,,DDD-teamblind-com
Adesto Technologies Careers,Semiconductors,,[],Santa Clara,CA,,2007.0,,,201 to 500 employees,,,,,adestotech.com,,,,DDD-teamblind-com
Zilliant Careers,Computer Software,,[],Austin,TX,,1999.0,,,201 to 500 employees,,,,,resources.zilliant.com,,,,DDD-teamblind-com
ValueMomentum Careers,Information Technology & Services,,[],Piscataway,NJ,,2000.0,,,"1,001 to 5,000 employees",,,,,www.valuemomentum.com,,,,DDD-teamblind-com
7Park Data Careers,Information Services,,[],New York,NY,,2012.0,,,51 to 200 employees,,,,,www.7parkdata.com,,,,DDD-teamblind-com
FlightSafety International Careers,Aviation & Aerospace,,[],Melville,NY,,1951.0,,,"1,001 to 5,000 employees",,,,,www.flightsafety.com,,,,DDD-teamblind-com
Vungle Careers,Marketing & Advertising,,[],San Francisco,CA,,2011.0,,,201 to 500 employees,,,,,www.vungle.com,,,,DDD-teamblind-com
Jade Global Careers,Information Technology & Services,,[],San Jose,CA,,2003.0,,,"1,001 to 5,000 employees",,,,,www.jadeglobal.com,,,,DDD-teamblind-com
US Foods Careers,Food & Beverages,,[],Rosemont,IL,,1989.0,,,"10,000+ employees",,,,,www.usfoods.com,,,,DDD-teamblind-com
KAS Engineering Careers,Information Technology & Services,,[],Santa Monica,CA,,1968.0,,,1 to 50 employees,,,,,www.kasengineering.com,,,,DDD-teamblind-com
KaulZ Consulting Careers,Management Consulting,,[],Houston,TX,,2019.0,,,1 to 50 employees,,,,,www.kaulzconsulting.com,,,,DDD-teamblind-com
Newfront Careers,Insurance,,[],San Francisco,CA,,2017.0,,,201 to 500 employees,,,,,www.newfront.com,,,,DDD-teamblind-com
StreamLinx Careers,Information Technology & Services,,[],Naperville,IL,,2010.0,,,1 to 50 employees,,,,,www.streamlinx.com,,,,DDD-teamblind-com
Brooks Running Careers,Retail,,[],Seattle,WA,,1914.0,,,"501 to 1,000 employees",,,,,www.brooksrunning.com,,,,DDD-teamblind-com
Sixt Careers,"Leisure, Travel & Tourism",,[],Pullach,Germany,,1912.0,,,"5,001 to 10,000 employees",,,,,www.sixt.com,,,,DDD-teamblind-com
Milwaukee Tool Careers,Consumer Goods,,[],Brookfield,WI,,1924.0,,,"5,001 to 10,000 employees",,,,,www.milwaukeetool.com,,,,DDD-teamblind-com
MOAC Careers,Computer & Network Security,,[],Menlo Park,CA,,2017.0,,,1 to 50 employees,,,,,www.moac.io,,,,DDD-teamblind-com
Naspers Careers,Internet,,[],Cape Town,Africa,,1915.0,,,"10,000+ employees",,,,,www.naspers.com,,,,DDD-teamblind-com
PeriShip Careers,Logistics & Supply Chain,,[],Branford,CT,,2001.0,,,1 to 50 employees,,,,,www.periship.com,,,,DDD-teamblind-com
Everfi Careers,E-learning,,[],Washington,DC,,2008.0,,,"501 to 1,000 employees",,,,,www.everfi.com,,,,DDD-teamblind-com
iHerb Careers,Retail,,[],Los Angeles,CA,,1996.0,,,"501 to 1,000 employees",,,,,www.iherb.com,,,,DDD-teamblind-com
optokey Careers,Medical Device,,[],San Francisco,CA,,2009.0,,,1 to 50 employees,,,,,optokey.com,,,,DDD-teamblind-com
Vanguard Charitable Careers,Philanthropy,,[],Southeastern,PA,,1997.0,,,51 to 200 employees,,,,,www.vanguardcharitable.org,,,,DDD-teamblind-com
Level Ex Careers,Computer Games,,[],Chicago,IL,,2015.0,,,51 to 200 employees,,,,,www.levelex.com,,,,DDD-teamblind-com
Zemax Careers,Computer Software,,[],Kirkland,WA,,1991.0,,,51 to 200 employees,,,,,www.zemax.com,,,,DDD-teamblind-com
"6 River Systems, Inc. Careers",Logistics & Supply Chain,,[],Waltham,MA,,2015.0,,,201 to 500 employees,,,,,6river.com,,,,DDD-teamblind-com
Blue Sky Projects Careers,Information Technology & Services,,[],Seattle,WA,,2000.0,,,1 to 50 employees,,,,,www.blueskyprojects.com,,,,DDD-teamblind-com
NetSPI Careers,Computer Networking,,[],Minneapolis,MN,,2001.0,,,51 to 200 employees,,,,,www.netspi.com,,,,DDD-teamblind-com
Pulse Secure Careers,Computer Networking,,[],San Jose,CA,,2014.0,,,"501 to 1,000 employees",,,,,pulsesecure.net,,,,DDD-teamblind-com
Navico Careers,Consumer Electronics,,[],Rogaland,Norway,,2003.0,,,"5,001 to 10,000 employees",,,,,navico.com,,,,DDD-teamblind-com
Kern Family Health Care Careers,Hospital & Health Care,,[],Bakersfield,CA,,1993.0,,,201 to 500 employees,,,,,www.kernhealthsystems.com,,,,DDD-teamblind-com
Infragistics Careers,Computer Software,,[],Cranbury,NJ,,1989.0,,,51 to 200 employees,,,,,www.infragistics.com,,,,DDD-teamblind-com
DoiT International Careers,Computer Software,,[],Santa Clara,CA,,2011.0,,,201 to 500 employees,,,,,www.doit-intl.com,,,,DDD-teamblind-com
Periscope Data Careers,Computer Software,,[],San Francisco,CA,,2012.0,,,51 to 200 employees,,,,,periscopedata.com,,,,DDD-teamblind-com
Arrowstreet Capital Careers,Investment Management,,[],Boston,MA,,1999.0,,,201 to 500 employees,,,,,www.arrowstreetcapital.com,,,,DDD-teamblind-com
Ameren Careers,Utilities,,[],St. Louis,MO,,1902.0,,,"5,001 to 10,000 employees",,,,,www.ameren.com,,,,DDD-teamblind-com
Starboard Cruise Services Careers,Retail,,[],Miami,FL,,1958.0,,,"1,001 to 5,000 employees",,,,,www.starboardcruise.com,,,,DDD-teamblind-com
Arkansas Department of Education Careers,Government Administration,,[],Little Rock,AR,,1931.0,,,201 to 500 employees,,,,,www.arkansased.gov,,,,DDD-teamblind-com
Overstock Careers,Internet,,[],Midvale,UT,,1999.0,,,"1,001 to 5,000 employees",,,,,www.overstock.com,,,,DDD-teamblind-com
DNC Careers,Civic & Social Organization,,[],Washington,DC,,1848.0,,,201 to 500 employees,,,,,www.democrats.org,,,,DDD-teamblind-com
Qualitest Careers,Information Technology & Services,,[],London,United Kingdom,,1997.0,,,"1,001 to 5,000 employees",,,,,www.qualitestgroup.com,,,,DDD-teamblind-com
Simplify Healthcare Careers,Information Technology & Services,,[],Aurora,IL,,2008.0,,,201 to 500 employees,,,,,www.simplifyhealthcare.com,,,,DDD-teamblind-com
Takko Careers,Entertainment,,[],Los Angeles,CA,,2017.0,,,1 to 50 employees,,,,,takkoapp.com,,,,DDD-teamblind-com
Avistar Careers,Computer Software,,[],San Mateo,CA,,1994.0,,,51 to 200 employees,,,,,avistar.com,,,,DDD-teamblind-com
Apache Software Foundation Careers,Computer Software,,[],Wakefield,MA,,1999.0,,,"5,001 to 10,000 employees",,,,,www.apache.org,,,,DDD-teamblind-com
Voya Financial Careers,Financial Services,,[],New York,NY,,2014.0,,,"5,001 to 10,000 employees",,,,,www.voya.com,,,,DDD-teamblind-com
The Libman Company Careers,Consumer Goods,,[],Arcola,IL,,1896.0,,,"501 to 1,000 employees",,,,,libman.com,,,,DDD-teamblind-com
Checkr Careers,Internet,,[],San Francisco,CA,,2014.0,,,201 to 500 employees,,,,,www.checkr.com,,,,DDD-teamblind-com
Nauto Careers,Automotive,,[],Palo Alto,CA,,2015.0,,,51 to 200 employees,,,,,www.nauto.com,,,,DDD-teamblind-com
RPA Careers,Marketing & Advertising,,[],Santa Monica,CA,,1986.0,,,"501 to 1,000 employees",,,,,www.rpa.com,,,,DDD-teamblind-com
Kraferd Careers,Computer Software,,[],Fullerton,CA,,2015.0,,,1 to 50 employees,,,,,www.kraferd.com,,,,DDD-teamblind-com
H Mart Careers,Retail,,[],Lyndhurst,NJ,,1982.0,,,"5,001 to 10,000 employees",,,,,www.hmart.com,,,,DDD-teamblind-com
Itiviti Careers,Computer Software,,[],Stockholm,Sweden,,2001.0,,,"1,001 to 5,000 employees",,,,,www.itiviti.com,,,,DDD-teamblind-com
Theory Careers,"Apparel, Fashion & Luxury",,[],New York,NY,,1997.0,,,"501 to 1,000 employees",,,,,www.theory.com,,,,DDD-teamblind-com
Willing Careers,Internet,,[],Miami,FL,,2015.0,,,1 to 50 employees,,,,,www.willing.com,,,,DDD-teamblind-com
Aristotle Careers,Investment Management,,[],Washington,DC,,1983.0,,,51 to 200 employees,,,,,www.aristotle.com,,,,DDD-teamblind-com
