company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
ABS India,IT Services & Consulting,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Somika Sarl,,,,,2001,,,,,,,,,,,,,,,,AmbitionBox
Futaba Industrial Gujarat,Auto Components,,,,[],,,,,,,,,,,,,,,,AmbitionBox
EDUGORILLA COMMUNITY,Education & Training,,,,2016,Private,,,,,,,,,,,,,,,AmbitionBox
Maharashtra Feeds,Agriculture,,,,1992,,,,,,,,,,,,,,,,AmbitionBox
MR.DIY,Retail,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Lubrizol Corporation,Chemicals,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Leena AI,Software Product,,,,2015,,,,,,,,,,,,,,,,AmbitionBox
NCL BUILDTEK,Building Material,,,,1970,Public,,,,,,,,,,,,,,,AmbitionBox
BeatO,Fitness & Wellness,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
Formidium Corp,Financial Services,,,,2016,,,,,,,,,,,,,,,,AmbitionBox
Indovision Services,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Savista Global Solutions,Analytics & KPO,,,,2021,,,,,,,,,,,,,,,,AmbitionBox
Usha Fire Safety Equipments,Industrial Machinery,,,,1988,,,,,,,,,,,,,,,,AmbitionBox
Electronic Arts,Gaming,,,,1982,Private,,,,,,,,,,,,,,,AmbitionBox
Kumon India Education,Education & Training,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Carestream Health,Healthcare,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Lennox India Technology Centre,IT Services & Consulting,,,,1895,Private,,,,,,,,,,,,,,,AmbitionBox
Information Services Group,IT Services & Consulting,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Avasa Hotels,Hospitality,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Orient Abrasives,Metals & Mining,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
Kalpa Electrikal,Electrical Equipment,,,,1978,Private,,,,,,,,,,,,,,,AmbitionBox
TI Automotive,Auto Components,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Beam Global Spirits & Wine,Beverage,,,,2014,Private,,,,,,,,,,,,,,,AmbitionBox
Moving Picture Company,Media & Entertainment,,,,1970,Public,,,,,,,,,,,,,,,AmbitionBox
Medfin India,Medical Equipment,,,,2016,,,,,,,,,,,,,,,,AmbitionBox
C-Square Info Solutions,IT Services & Consulting,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Rhenus Logistics,Logistics,,,,1912,Private,,,,,,,,,,,,,,,AmbitionBox
ESDEE PAINTS,Chemicals,,,,1963,Public,,,,,,,,,,,,,,,AmbitionBox
Harness,Software Product,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
Al Adrak Trading and Contracting,Engineering & Construction,,,,1990,,,,,,,,,,,,,,,,AmbitionBox
Rana Motors,Automobile,,,,1999,,,,,,,,,,,,,,,,AmbitionBox
Great Software Laboratory,Software Product,,,,2003,,,,,,,,,,,,,,,,AmbitionBox
Medicamen Biotech,Pharma,,,,1993,Public,,,,,,,,,,,,,,,AmbitionBox
DiacriTech,Printing & Publishing,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Kyocera Document Solutions India,Printing & Publishing,,,,1934,Private,,,,,,,,,,,,,,,AmbitionBox
Raj Industries,Packaging,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Karle Infra,Real Estate,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Al Adrak Trading and Contracting,Engineering & Construction,,,,1990,,,,,,,,,,,,,,,,AmbitionBox
Harness,Software Product,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
Collage,Retail,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
XL Laboratories,Pharma,,,,2001,,,,,,,,,,,,,,,,AmbitionBox
Curatio Healthcare,Pharma,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Oriental Rubber Industries,Petrochemicals,,,,1949,,,,,,,,,,,,,,,,AmbitionBox
Planet PCI Infotech,Recruitment,,,,1999,,,,,,,,,,,,,,,,AmbitionBox
Medfin India,Medical Equipment,,,,2016,,,,,,,,,,,,,,,,AmbitionBox
Lennox India Technology Centre,IT Services & Consulting,,,,1895,Private,,,,,,,,,,,,,,,AmbitionBox
Finicity,Financial Services,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Edufic Digital,EdTech,,,,[],,,,,,,,,,,,,,,,AmbitionBox
IOT Anwesha Engineering & Construction,Engineering & Construction,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
SI Group,Chemicals,,,,1906,Private,,,,,,,,,,,,,,,AmbitionBox
Unique Builders,Engineering & Construction,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Sportking,Fashion & Textile,,,,1989,Public,,,,,,,,,,,,,,,AmbitionBox
Gokul Agro Resources,FMCG,,,,2014,Public,,,,,,,,,,,,,,,AmbitionBox
Axpress Logistics,Logistics,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Al Basti & Muktha LLC,Engineering & Construction,,,,1974,,,,,,,,,,,,,,,,AmbitionBox
Bird Group,Aviation,,,,1971,,,,,,,,,,,,,,,,AmbitionBox
Institute of Liver & Biliary Sciences,Education & Training,,,,2009,,,,,,,,,,,,,,,,AmbitionBox
Flint Group,Printing & Publishing,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Combined Group Contracting,Engineering & Construction,,,,1965,,,,,,,,,,,,,,,,AmbitionBox
SUNDIRECT,,,,,2007,,,,,,,,,,,,,,,,AmbitionBox
Rapid Global Business Solutions,Management Consulting,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Slate The School,Education & Training,,,,2001,,,,,,,,,,,,,,,,AmbitionBox
Capital Business Systems,IT Services & Consulting,,,,1950,,,,,,,,,,,,,,,,AmbitionBox
Shotformats Digital Production,Media & Entertainment,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Rhenus Logistics,Logistics,,,,1912,Private,,,,,,,,,,,,,,,AmbitionBox
ESDEE PAINTS,Chemicals,,,,1963,Public,,,,,,,,,,,,,,,AmbitionBox
Champ Info Software,IT Services & Consulting,,,,2011,,,,,,,,,,,,,,,,AmbitionBox
Life Care Hospital,Healthcare,,,,1984,Private,,,,,,,,,,,,,,,AmbitionBox
Toyota Boshoku Automotive,Auto Components,,,,1919,Private,,,,,,,,,,,,,,,AmbitionBox
Luxor International,Retail,,,,1980,Private,,,,,,,,,,,,,,,AmbitionBox
IVL Dhunseri Petrochem Industries,Chemicals,,,,2015,,,,,,,,,,,,,,,,AmbitionBox
Bundy India,Auto Components,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Ecolog International,Logistics,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Simeio Solutions,IT Services & Consulting,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Mangalore Refinery and Petrochemicals,Oil & Gas,,,,1988,Public,,,,,,,,,,,,,,,AmbitionBox
Pokarna,Building Material,,,,2001,Public,,,,,,,,,,,,,,,AmbitionBox
Orient Abrasives,Metals & Mining,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
Kumon India Education,Education & Training,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Medicamen Biotech,Pharma,,,,1993,Public,,,,,,,,,,,,,,,AmbitionBox
IBIBO Group,Internet,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
EMSON GEARS,Auto Components,,,,1970,Private,,,,,,,,,,,,,,,AmbitionBox
Rana Motors,Automobile,,,,1999,,,,,,,,,,,,,,,,AmbitionBox
Great Software Laboratory,Software Product,,,,2003,,,,,,,,,,,,,,,,AmbitionBox
ATUL MOTORS,Automobile,,,,2000,,,,,,,,,,,,,,,,AmbitionBox
Mukand Engineers,Engineering & Construction,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
DHL Lemuir Logistics,Logistics,,,,1969,Private,,,,,,,,,,,,,,,AmbitionBox
FIL Industries,Chemicals,,,,1989,Private,,,,,,,,,,,,,,,AmbitionBox
BSC-C&C JV,Engineering & Construction,,,,1972,,,,,,,,,,,,,,,,AmbitionBox
Clove Technologies,IT Services & Consulting,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
LUK INDIA,Non-Profit,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
Tide Water Oil,Chemicals / Agri Inputs,,,,1928,Public,,,,,,,,,,,,,,,AmbitionBox
Rajwada Group,Real Estate,,,,2000,Proprietorship,,,,,,,,,,,,,,,AmbitionBox
FiberHome,Telecom,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Delval Flow Controls,Industrial Machinery,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
ABB GISL,Electrical Equipment,,,,[],,,,,,,,,,,,,,,,AmbitionBox
OVT India,Electrical Equipment,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Yaantra,Internet,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Tokai Rika Minda,Semiconductors,,,,1948,Private,,,,,,,,,,,,,,,AmbitionBox
Monsanto Holdings,Agro Chemicals,,,,1901,Private,,,,,,,,,,,,,,,AmbitionBox
Edgetech Air Systems Pvt.,Electronics Manufacturing,,,,2005,,,,,,,,,,,,,,,,AmbitionBox
Smart Brains Engineers And Technologist,Education & Training,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Ognibene India,Industrial Machinery,,,,1953,,,,,,,,,,,,,,,,AmbitionBox
Jumbo Finvest India,NBFC,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
National Corporation for Tourism & Hotels,Travel & Tourism,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
Apollo Home Healthcare,Healthcare,,,,2014,Private,,,,,,,,,,,,,,,AmbitionBox
Shri Ram Murti Smarak Institute of Medical Sciences,Education & Training,,,,1990,Private,,,,,,,,,,,,,,,AmbitionBox
Encore Healthcare,Pharma,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
"Ecos (india), Mobility And Hospatility",Urban Transport,,,,1996,,,,,,,,,,,,,,,,AmbitionBox
AMPLUS SOLAR,Internet,,,,2008,,,,,,,,,,,,,,,,AmbitionBox
Air Force School,Education & Training,,,,1955,Private,,,,,,,,,,,,,,,AmbitionBox
Cart2India Online Retail,Retail,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Solarig Gensol Utilities,Power,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
B5 Plus,Iron & Steel,,,,2002,Public,,,,,,,,,,,,,,,AmbitionBox
Lenexis Foodworks,Hospitality,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
Panchayati Raj Department,Government,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Skylark Infra Engineering,Engineering & Construction,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Homeward,Financial Services,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
U N Mehta Institute of Cardiology & Research Centre,Education & Training,,,,1982,,,,,,,,,,,,,,,,AmbitionBox
Krishna Enterprises,Industrial Machinery,,,,2017,Private,,,,,,,,,,,,,,,AmbitionBox
Gsrtc,Urban Transport,,,,1960,Public,,,,,,,,,,,,,,,AmbitionBox
Powermech Engineering,Auto Components,,,,1993,,,,,,,,,,,,,,,,AmbitionBox
Rohilkhand Medical College And Hospital,Healthcare,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Xiaomi Service Center,,,,,[],,,,,,,,,,,,,,,,AmbitionBox
ABB GISL,Electrical Equipment,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Apollomedics Super Speciality Hospitals,Healthcare,,,,2011,,,,,,,,,,,,,,,,AmbitionBox
Cropdata Technology,Software Product,,,,2016,Private,,,,,,,,,,,,,,,AmbitionBox
SMARTRIED SOFTWARE TECHNOLOGIES,IT Services & Consulting,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Radio Mirchi,Broadcasting,,,,[],,,,,,,,,,,,,,,,AmbitionBox
AGILE AIRPORT SERVICES,,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Unthinkable Solutions,IT Services & Consulting,,,,2019,,,,,,,,,,,,,,,,AmbitionBox
Kovai.co,Software Product,,,,2009,,,,,,,,,,,,,,,,AmbitionBox
Aggne Global IT Services,IT Services & Consulting,,,,2018,Private,,,,,,,,,,,,,,,AmbitionBox
Quality Control Department,Government,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Jungleworks,Software Product,,,,2017,,,,,,,,,,,,,,,,AmbitionBox
Turito,EdTech,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Nipha Exports,Industrial Machinery,,,,1963,Private,,,,,,,,,,,,,,,AmbitionBox
Kuber Enterprises,Engineering & Construction,,,,1999,,,,,,,,,,,,,,,,AmbitionBox
Games24x7,IT Services & Consulting,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Openview Technologies,IT Services & Consulting,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
Western Railway,Railways,,,,1855,Private,,,,,,,,,,,,,,,AmbitionBox
Macurex Sensors,Auto Components,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
Fresher Than Fresh,Retail,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
Hindustan Motors,Automobile,,,,1942,Public,,,,,,,,,,,,,,,AmbitionBox
Brindavan Agro Industries,Beverage,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
IAP Company,IT Services & Consulting,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
AbsolutData,IT Services & Consulting,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Lybrate,Internet,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
V2soft,IT Services & Consulting,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Axtel Industries,Industrial Machinery,,,,1991,Public,,,,,,,,,,,,,,,AmbitionBox
IKF Technologies,IT Services & Consulting,,,,2000,Public,,,,,,,,,,,,,,,AmbitionBox
Joister Infomedia,Internet,,,,2002,,,,,,,,,,,,,,,,AmbitionBox
KSB Tech,Industrial Machinery,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Wizard e-Marketing,IT Services & Consulting,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
TDI International India,Marketing & Advertising,,,,1986,Private,,,,,,,,,,,,,,,AmbitionBox
3Pillar Global,IT Services & Consulting,,,,2006,LLP,,,,,,,,,,,,,,,AmbitionBox
Artefact Projects,Engineering & Construction,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
Prabha Industries,Chemicals,,,,1970,,,,,,,,,,,,,,,,AmbitionBox
Nutek,Telecom,,,,1992,Public,,,,,,,,,,,,,,,AmbitionBox
Visen Industries,Chemicals,,,,1985,Public,,,,,,,,,,,,,,,AmbitionBox
BEC Chemicals,Pharma,,,,1979,Private,,,,,,,,,,,,,,,AmbitionBox
An Pharmaceuticals,Pharma,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Sri Sri Ravishankar Vidya Mandir,EdTech,,,,1999,NGO/NPO,,,,,,,,,,,,,,,AmbitionBox
Paras Spices,Food Processing,,,,1982,,,,,,,,,,,,,,,,AmbitionBox
Modern Informatics,IT Services & Consulting,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Tag Corporation,Industrial Machinery,,,,1972,,,,,,,,,,,,,,,,AmbitionBox
GRP,Auto Components,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
Mody University Science Technology,Education & Training,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Vensa Infrastructure,Real Estate,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Oasis,IT Services & Consulting,,,,1993,Private,,,,,,,,,,,,,,,AmbitionBox
Jaguar Overseas,Engineering & Construction,,,,1991,Public,,,,,,,,,,,,,,,AmbitionBox
Moody's Analytics Knowledge Services,Analytics & KPO,,,,2002,,,,,,,,,,,,,,,,AmbitionBox
Cabcon India,Electronics Manufacturing,,,,1993,Private,,,,,,,,,,,,,,,AmbitionBox
Trinity Touch,Electrical Equipment,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Vardhman Acrylics,Fashion & Textile,,,,1990,Public,,,,,,,,,,,,,,,AmbitionBox
Donaldson India Filter Systems,Industrial Machinery,,,,1915,,,,,,,,,,,,,,,,AmbitionBox
Hush Puppies,Internet,,,,2018,Private,,,,,,,,,,,,,,,AmbitionBox
Evolutionary Systems,IT Services & Consulting,,,,2006,,,,,,,,,,,,,,,,AmbitionBox
Eon Electric,Electrical Equipment,,,,1958,Public,,,,,,,,,,,,,,,AmbitionBox
Ram Kripal Singh Construction,Engineering & Construction,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Itmantra Techintellect,IT Services & Consulting,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Rishita Developers,Real Estate,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
VaaaN Infra,Urban Transport,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Busy Infotech,Software Product,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Gulf Ashley Motor,Automobile,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Archean Chemical Industries,Chemicals,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
International Land Developers,Real Estate,,,,2006,,,,,,,,,,,,,,,,AmbitionBox
Amtech Electronics,Electronics Manufacturing,,,,1987,Private,,,,,,,,,,,,,,,AmbitionBox
Dudhsagar Dairy,Food Processing,,,,1960,Private,,,,,,,,,,,,,,,AmbitionBox
Beyond Key Systems,IT Services & Consulting,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Think Future Technologies,IT Services & Consulting,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Zieta Technologies,IT Services & Consulting,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Lansum Properties,Real Estate,,,,2014,LLP,,,,,,,,,,,,,,,AmbitionBox
Shiksha Infotech,IT Services & Consulting,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Simhapuri Energy,Power,,,,2005,Public,,,,,,,,,,,,,,,AmbitionBox
HyTech Professionals,IT Services & Consulting,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
QwikCilver Solutions,IT Services & Consulting,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Selling Simplified,Marketing & Advertising,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Lotus Labs,Analytics & KPO,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Mediaocean,Software Product,,,,1967,Private,,,,,,,,,,,,,,,AmbitionBox
Excell Autovista,Automobile,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Garuda Polyflex Foods,FMCG,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Oswal Woollen Mills,Fashion & Textile,,,,1949,Public,,,,,,,,,,,,,,,AmbitionBox
Destimoney Securities,Financial Services,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Krishna Beads Industries,Fashion & Textile,,,,1980,,,,,,,,,,,,,,,,AmbitionBox
Jayabheri Automotives,Engineering & Construction,,,,1987,,,,,,,,,,,,,,,,AmbitionBox
Bhailal Amin General Hospital,Non-Profit,,,,1964,Public,,,,,,,,,,,,,,,AmbitionBox
Krazy Mantra IT,,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Emirates National Oil Company,Oil & Gas,,,,1993,Private,,,,,,,,,,,,,,,AmbitionBox
Kshema Power And Infrastructure Company,Power,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Volvo IT,Automobile,,,,1927,,,,,,,,,,,,,,,,AmbitionBox
NEMHANS SOLUTIONS,Telecom,,,,2007,,,,,,,,,,,,,,,,AmbitionBox
PICL,Semiconductors,,,,1994,,,,,,,,,,,,,,,,AmbitionBox
Willis Processing Services,IT Services & Consulting,,,,1992,Private,,,,,,,,,,,,,,,AmbitionBox
Jayabheri Automotives,Engineering & Construction,,,,1987,,,,,,,,,,,,,,,,AmbitionBox
Volvo IT,Automobile,,,,1927,,,,,,,,,,,,,,,,AmbitionBox
Hush Puppies,Internet,,,,2018,Private,,,,,,,,,,,,,,,AmbitionBox
BEC Chemicals,Pharma,,,,1979,Private,,,,,,,,,,,,,,,AmbitionBox
Mody University Science Technology,Education & Training,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Tag Corporation,Industrial Machinery,,,,1972,,,,,,,,,,,,,,,,AmbitionBox
GRP,Auto Components,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
Vardhman Acrylics,Fashion & Textile,,,,1990,Public,,,,,,,,,,,,,,,AmbitionBox
Vensa Infrastructure,Real Estate,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Trinity Touch,Electrical Equipment,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Stylebaazar,Internet,,,,2013,,,,,,,,,,,,,,,,AmbitionBox
Scorpion Express,Logistics,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Bellfast Management,Recruitment,,,,1995,Private,,,,,,,,,,,,,,,AmbitionBox
Verinite Technologies,FinTech,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Life Care Logistic,Logistics / Shipping,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Oasis,IT Services & Consulting,,,,1993,Private,,,,,,,,,,,,,,,AmbitionBox
Moody's Analytics Knowledge Services,Analytics & KPO,,,,2002,,,,,,,,,,,,,,,,AmbitionBox
Eon Electric,Electrical Equipment,,,,1958,Public,,,,,,,,,,,,,,,AmbitionBox
Donaldson India Filter Systems,Industrial Machinery,,,,1915,,,,,,,,,,,,,,,,AmbitionBox
Margdarshak Financial Services,Financial Services,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Axis Asset Management Company,Financial Services,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Krazy Mantra IT,,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Jaguar Overseas,Engineering & Construction,,,,1991,Public,,,,,,,,,,,,,,,AmbitionBox
Universal Precision Screws,Industrial Machinery,,,,2006,,,,,,,,,,,,,,,,AmbitionBox
Bira 91,Beverage,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
Radiant Hitech Eng,Industrial Machinery,,,,1979,Private,,,,,,,,,,,,,,,AmbitionBox
EqualizeRCM Services,IT Services & Consulting,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
U C S K M Public School,Education & Training,,,,[],,,,,,,,,,,,,,,,AmbitionBox
DLT Lab Technologies,IT Services & Consulting,,,,2017,Private,,,,,,,,,,,,,,,AmbitionBox
Spaco Technologies,Automobile,,,,1971,Private,,,,,,,,,,,,,,,AmbitionBox
EqualizeRCM Services,IT Services & Consulting,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Universal Precision Screws,Industrial Machinery,,,,2006,,,,,,,,,,,,,,,,AmbitionBox
Life Care Logistic,Logistics / Shipping,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Vowelweb,IT Services & Consulting,,,,2013,LLP,,,,,,,,,,,,,,,AmbitionBox
Aegis Associates,Healthcare,,,,2000,,,,,,,,,,,,,,,,AmbitionBox
Pradhan Mantri Kaushal Kendra,Non-Profit,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Arcon TechSolutions,IT Services & Consulting,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
JSW Ispat Special Products,Iron & Steel,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Mobile Premier League,Gaming,,,,2018,,,,,,,,,,,,,,,,AmbitionBox
SOGEFI ENGINE SYSTEMS INDIA,,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Dhruv Research,Management Consulting,,,,2020,,,,,,,,,,,,,,,,AmbitionBox
Bhavna Corp.,IT Services & Consulting,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
MASAI School,EdTech,,,,2019,Private,,,,,,,,,,,,,,,AmbitionBox
Hoppoo Lifestyle India,Marketing & Advertising,,,,2019,,,,,,,,,,,,,,,,AmbitionBox
Tata Docomo,Telecom,,,,1996,,,,,,,,,,,,,,,,AmbitionBox
Deqode,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Saxo Group India,Investment Banking / Venture Capital / Private Equity,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
ShapeMySkills,Education & Training,,,,2017,Private,,,,,,,,,,,,,,,AmbitionBox
Amazon Distribution,Logistics,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Salarycanyon,Education & Training,,,,2021,Private,,,,,,,,,,,,,,,AmbitionBox
Narayan Seva Sansthan,Non-Profit,,,,1985,NGO/NPO,,,,,,,,,,,,,,,AmbitionBox
Merlin Group,Real Estate,,,,1984,,,,,,,,,,,,,,,,AmbitionBox
Azuga Telematics,Software Product,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Storia Foods,Beverage,,,,2016,Private,,,,,,,,,,,,,,,AmbitionBox
eBay,Internet,,,,1995,Private,,,,,,,,,,,,,,,AmbitionBox
GILLANDERS ARBUTHNOT & CO,Financial Services,,,,1935,Public,,,,,,,,,,,,,,,AmbitionBox
Dhanush InfoTech,IT Services & Consulting,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Tejora,IT Services & Consulting,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Asit C Mehta Investment Interrmediates,Investment Banking / Venture Capital / Private Equity,,,,1985,Private,,,,,,,,,,,,,,,AmbitionBox
Jindal ITF,Engineering & Construction,,,,2007,Public,,,,,,,,,,,,,,,AmbitionBox
MPOnline,IT Services & Consulting,,,,2006,Public,,,,,,,,,,,,,,,AmbitionBox
GILLANDERS ARBUTHNOT & CO,Financial Services,,,,1935,Public,,,,,,,,,,,,,,,AmbitionBox
GreenPoint Global,IT Services & Consulting,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
American India Foundation,Non-Profit,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
InSync Analytics,Analytics & KPO,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Groz - Beckert Asia,Fashion & Textile,,,,1852,Private,,,,,,,,,,,,,,,AmbitionBox
PCI,Pharma,,,,1948,Private,,,,,,,,,,,,,,,AmbitionBox
Balaji Telefilms,Media & Entertainment,,,,1994,Public,,,,,,,,,,,,,,,AmbitionBox
Cerium Systems,Semiconductors,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Golden Tulip Chandigarh,Hospitality,,,,1962,Private,,,,,,,,,,,,,,,AmbitionBox
Sacred Heart School,Education & Training,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
Government of Kerala,Government,,,,1956,Private,,,,,,,,,,,,,,,AmbitionBox
Inspace Technologies,Software Product,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Tejora,IT Services & Consulting,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Pravin Masalewale,Food Processing,,,,1962,Private,,,,,,,,,,,,,,,AmbitionBox
KRIBHCO Fertilizers Limited,Agro Chemicals,,,,1995,Public,,,,,,,,,,,,,,,AmbitionBox
McGraw-Hill Education,Printing & Publishing,,,,2019,Private,,,,,,,,,,,,,,,AmbitionBox
Jindal ITF,Engineering & Construction,,,,2007,Public,,,,,,,,,,,,,,,AmbitionBox
SeedWorks International,Agriculture,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
E2E Networks,IT Services & Consulting,,,,2009,Public,,,,,,,,,,,,,,,AmbitionBox
