company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Jaguar Land Rover Italia Spa,Retail Trade,VIALE ALESSANDRO MARCHETTI 105,ROMA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Nova Aeg Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA NELSON MANDELA 4,VERCELLI,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
J.a.s. Jet Air Service Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIUZZO DI PORTO 4/B,FIRENZE,ITALY,1974,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Acegasapsamga Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA DEL TEATRO 5,TRIESTE,ITALY,1997,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Siram Spa,Construction,VIA ANNA MARIA MOZZONI 12,MILANO,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lenovo Italy Srl,Manufacturing,VIA SAN BOVIO 3,MILANO,ITALY,2005,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Urbaser S.a.,Services,VIA CONSORTILE,AVELLINO,ITALY,2015,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Huawei Technologies Italia Srl,Wholesale Trade,VIA LORENTEGGIO 240,MILANO,ITALY,2004,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sace Spa,"Finance, Insurance, and Real Estate",PIAZZA POLI 37/42,ROMA,ITALY,1977,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ducati Motor Holding Spa,Manufacturing,VIA ANTONIO CAVALIERI DUCATI 3,BOLOGNA,ITALY,1926,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Equensworldline Se,Services,VIA ENRICO CIALDINI 16,MILANO,ITALY,2013,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Itas Istituto Trentino Alto Adige Per Assicurazioni Societa' Mutua Di Assicurazioni,"Finance, Insurance, and Real Estate",PIAZZA DELLE DONNE LAVORATRICI 2,TRENTO,ITALY,1821,Cooperative,,,,,,,,,,,,,,,hitHorizons_dataset
Lvmh Italia Spa,"Finance, Insurance, and Real Estate",LARGO AUGUSTO 8,MILANO,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Farvima Medicinali Spa,Wholesale Trade,VIA NAPOLI 220,NAPOLI,ITALY,1963,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Smurfit Kappa Italia Spa,Manufacturing,STRADA SERRAVALLE 65,ALESSANDRIA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Blackrock (netherlands) Bv,"Finance, Insurance, and Real Estate",PIAZZA SAN FEDELE 2,MILANO,ITALY,2018,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Schneider Electric Spa,Manufacturing,VIA CIRCONVALLAZIONE EST 1,BERGAMO,ITALY,1960,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Omnicom Media Group Srl,Services,VIA GIOVANNI SPADOLINI 5,MILANO,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Volvo Group Italia Spa,Wholesale Trade,CORSO EUROPA 2,BERGAMO,ITALY,1982,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Msd Italia Srl,Manufacturing,VIA VITORCHIANO 151,ROMA,ITALY,1956,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gnutti Carlo Spa,Manufacturing,VIA ARTIGIANI 2,BRESCIA,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
L'oreal Italia Spa,Retail Trade,VIA FRANCESCO PRIMATICCIO 155,MILANO,ITALY,1936,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Italia Marittima Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",PASSEGGIO SANT'ANDREA 4,TRIESTE,ITALY,1936,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
C.u.ra. Consorzio Utilities Ravenna Soc Cons Arl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GRANAROLO 175/3,RAVENNA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Progefin Spa,Construction,VIA BARTOLOMEO ZUCCHI 1,MONZA E BRIANZA,ITALY,1985,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Glaxosmithkline Spa,Wholesale Trade,VIALE DELL'AGRICOLTURA 7,VERONA,ITALY,1932,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Compagnia Generale Trattori Spa,Wholesale Trade,VIA PADANA SUPERIORE 19,MILANO,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Stabilo International Gmbh,Wholesale Trade,VIA MESSINA 38,MILANO,ITALY,2010,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Ariston Spa,Manufacturing,VIALE ARISTIDE MERLONI 45,ANCONA,ITALY,2020,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Saviola Holding Srl,"Finance, Insurance, and Real Estate",VIALE LOMBARDIA 29,MANTOVA,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Google Italy Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA FEDERICO CONFALONIERI 4,MILANO,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sacchi Giuseppe Spa,Wholesale Trade,VIA FILIPPO DA DESIO 60,MONZA E BRIANZA,ITALY,1957,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Polynt Spa,Manufacturing,VIA ENRICO FERMI 51,BERGAMO,ITALY,1962,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Brunello Cucinelli Spa,Manufacturing,VIALE PARCO DELL'INDUSTRIA 5,PERUGIA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Foro Delle Arti Srl,"Finance, Insurance, and Real Estate",PIAZZETTA DEI SAPIENTI 1,PERUGIA,ITALY,2005,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pro-gest Spa,Manufacturing,VIA CASTELLANA 90,TREVISO,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Zignago Holding Spa,"Finance, Insurance, and Real Estate",VIALE ITA MARZOTTO 8,VENEZIA,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Maiora Srl,Wholesale Trade,VIA SAN MAGNO 31,BARI,ITALY,1971,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Loro Piana Spa,Manufacturing,CORSO PIETRO ROLANDI 10,VERCELLI,ITALY,1924,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Grandi Salumifici Italiani Spa,Manufacturing,STRADA GHERBELLA 320,MODENA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Openjobmetis Spa Agenzia Per Il Lavoro,Services,VIA BERNARDINO TELESIO 18,MILANO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
2i Rete Gas Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA ALBERICO ALBRICCI 10,MILANO,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Toshiba Electronics Europe Gmbh,Wholesale Trade,VIA TORRI BIANCHE 3,MONZA E BRIANZA,ITALY,2003,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Sogei Societa' Generale D'informatica Spa E In Forma Abbreviato Sogei Spa,Services,VIA MARIO CARUCCI 131,ROMA,ITALY,1976,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bayer Spa,Wholesale Trade,VIA DELLE GROANE 126,MILANO,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Comarco Compagnia Generale Di Commercio Arbitraggio E Coperture Spa,Wholesale Trade,PIAZZA DELLA VITTORIA 10,GENOVA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Vera Vita Spa,"Finance, Insurance, and Real Estate",VIA CARLO EDERLE 45,VERONA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bcc Vita Spa Compagnia Di Assicurazioni Vita In Forma Abbreviato Bcc Vita Spa,"Finance, Insurance, and Real Estate",VIA BENIGNO CRESPI 19,MILANO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Wuerth Srl,Wholesale Trade,VIA STAZIONE 51,BOLZANO,ITALY,1963,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Abbvie Srl,Manufacturing,STRADA REGIONALE 148 PONTINA 0SNC,LATINA,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Coop Centro Italia Soc Coop,Retail Trade,VIA ANDREA DORIA 7,PERUGIA,ITALY,1947,Cooperative,,,,,,,,,,,,,,,hitHorizons_dataset
Colorobbia Holding Spa,"Finance, Insurance, and Real Estate",VIA PIETRAMARINA 53,FIRENZE,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Heineken Italia Spa,Manufacturing,LOCALITA' AUTOPORTO 11,AOSTA,ITALY,1865,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dedalus Healthcare Systems Group Spa,"Finance, Insurance, and Real Estate",VIA COLLODI 6/C,FIRENZE,ITALY,2013,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sisal Spa,Services,VIA UGO BASSI 6,MILANO,ITALY,2006,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Medtronic Italia Spa,Wholesale Trade,VIA VARESINA 162,MILANO,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Riva Acciaio Spa,Manufacturing,VIALE CERTOSA 249,MILANO,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Uvet Viaggi Turismo Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",BASTIONI DI PORTA VOLTA 10,MILANO,ITALY,1950,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Veroniki Holding Spa,"Finance, Insurance, and Real Estate",VIA LARGA 9/11,MILANO,ITALY,2010,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Mbda Italia Spa,Manufacturing,VIA MONTE FLAVIO 45,ROMA,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lg Electronics Italia Spa,Manufacturing,VIA ALDO ROSSI 4,MILANO,ITALY,1996,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Rai Pubblicita' Spa,Services,VIA GIOVANNI CARLO CAVALLI 6,TORINO,ITALY,1926,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ngk Spark Plug Europe Gmbh,Services,VIA DELLE AZALEE 15,MILANO,ITALY,2006,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",PIAZZA SANTA BARBARA 7,MILANO,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Acea Ato 2 Gruppo Acea Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",PIAZZALE OSTIENSE 2,ROMA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Zambon Company Spa,"Finance, Insurance, and Real Estate",VIA LILLO DEL DUCA 10,MILANO,ITALY,1938,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Banca Generali Spa,"Finance, Insurance, and Real Estate",VIA NICCOLO' MACHIAVELLI 4,TRIESTE,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferrero Industriale Italia Srl,Manufacturing,PIAZZALE PIETRO FERRERO 1,CUNEO,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Design Holding Spa,"Finance, Insurance, and Real Estate",VIA ALESSANDRO MANZONI 38,MILANO,ITALY,2018,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
International Design Group Spa,"Finance, Insurance, and Real Estate",VIA ALESSANDRO MANZONI 38,MILANO,ITALY,2018,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Flextronics Italy Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",STRADA PROVINCIALE 234 1/3,LODI,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
2v Energy Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",LUNGADIGE GALTAROSSA 8,VERONA,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Intercos Spa,"Finance, Insurance, and Real Estate",VIA GUGLIELMO MARCONI 84,MONZA E BRIANZA,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Engie Servizi Spa,Construction,VIALE GIORGIO RIBOTTA 31,ROMA,ITALY,1985,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Apulia Distribuzione Srl,Wholesale Trade,STRADA PROVINCIALE 240 DELLE GROTTE ORIENTALI,BARI,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ghella Spa,Construction,VIA PIETRO BORSIERI 2/A,ROMA,ITALY,1894,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Synergie Italia Agenzia Per Il Lavoro Spa,Services,VIA PISA 29,TORINO,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Avi.coop Soc Coop Agricola,Manufacturing,VIA DEL RIO 336,FORLI'-CESENA,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Berlin Packaging (europe) Spa,"Finance, Insurance, and Real Estate",VIALE CRISTOFORO COLOMBO 12/14,MILANO,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Trenord Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA ROMA 5,BRESCIA,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Technip Energies Italy Spa,Services,VIALE CASTELLO DELLA MAGLIANA 68,ROMA,ITALY,1969,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Metalmeccanica Tiberina Srl,Manufacturing,VIA ZONA INDUSTRIALE MADONNA DEL MORO,PERUGIA,ITALY,1963,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Attiva Spa,Wholesale Trade,VIA DEL PROGRESSO 1008,VICENZA,ITALY,1996,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Coeclerici Spa,"Finance, Insurance, and Real Estate",PIAZZA GENERALE ARMANDO DIAZ 7,MILANO,ITALY,1920,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
F.i.l.a Fabbrica Italiana Lapis Ed Affini Spa,Manufacturing,VIA XXV APRILE 5,MILANO,ITALY,2013,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pencil Srl,"Finance, Insurance, and Real Estate",VIALE VITTORIO VENETO 14,MILANO,ITALY,2010,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
If 65 Spa,"Finance, Insurance, and Real Estate",VIALE SANT'EUFEMIA 108/F,BRESCIA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Coop Italia Soc Coop,Wholesale Trade,VIA DEL LAVORO 6/8,BOLOGNA,ITALY,1947,Cooperative,,,,,,,,,,,,,,,hitHorizons_dataset
American Express Payments Europe S.l.,"Finance, Insurance, and Real Estate",VIALE ALEXANDRE GUSTAVE EIFFEL 15,ROMA,ITALY,2018,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Kia Italia Srl,Retail Trade,VIA GALLARATE 184,MILANO,ITALY,2011,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Shell Italia E&p Spa,Mining,PIAZZA DI SAN SILVESTRO 8,ROMA,ITALY,1996,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Volvo Car Italia Spa,Retail Trade,VIA ENRICO MATTEI 66,BOLOGNA,ITALY,1957,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Guala Closures Spa,Manufacturing,VIA RANA 12,ALESSANDRIA,ITALY,1965,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Kos Spa,"Finance, Insurance, and Real Estate",VIA CIOVASSINO 1,MILANO,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Kedrion Spa,Manufacturing,LOCALITA' AI CONTI,LUCCA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Nippon Express Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA VIII MARZO 6,FIRENZE,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Messaggerie Italiane Di Giornali Riviste E Libri Spa,Wholesale Trade,CORSO SEMPIONE 4,MILANO,ITALY,1914,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fercam Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA MARIE CURIE 2,BOLZANO,ITALY,1949,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Compagnia Valdostana Delle Acque - Compagnie Valdotaine Des Eaux Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA STAZIONE 31,AOSTA,ITALY,1998,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Autogrill Italia Spa,Retail Trade,VIA MARIO GREPPI 2,NOVARA,ITALY,1995,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Daikin Air Conditioning Italy Spa,Services,VIA GIUSEPPE RIPAMONTI 85,MILANO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
G.a. Operations Spa,Manufacturing,VIA PIETRO GIARDINI 1324,MODENA,ITALY,1962,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fideuram Intesa Sanpaolo Private Banking Asset Management Societa' Di Gestione Del Risparm,"Finance, Insurance, and Real Estate",VIA MONTEBELLO 18,MILANO,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Proma Spa,Manufacturing,VIALE CARLO III TRAV. I VIA GALVANI SNC,CASERTA,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dussmann Service Srl,Services,VIA PAPA GIOVANNI XXIII 4,BERGAMO,ITALY,1969,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Assimoco Vita Spa Compagnia Di Assicurazione Sulla Vita,"Finance, Insurance, and Real Estate",VIA GIOVANNI SPADOLINI 7,MILANO,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
General Logistics Systems Enterprise Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA BASENTO 19,MILANO,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cargill Eurit Srl,"Finance, Insurance, and Real Estate",VIA GIUSEPPE RIPAMONTI 89,MILANO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Givi Holding Srl,Services,PIAZZA LUIGI EINAUDI 4,MILANO,ITALY,1979,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Edge Network Services Limited,Services,VIA CORSICA 10/12,BRESCIA,ITALY,2014,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Molino Casillo Spa,Manufacturing,VIA ANTONIO SANT'ELIA ZONA INDUSTRIALE,BARI,ITALY,1935,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Zambon Spa,Manufacturing,VIA LILLO DEL DUCA 10,MILANO,ITALY,1900,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bulgari Gioielli Spa,Manufacturing,CIRCONVALLAZIONE OVEST 3 A ZONA CO.IN.OR.,ALESSANDRIA,ITALY,1977,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pellegrini Spa,Retail Trade,VIA LORENTEGGIO 255,MILANO,ITALY,1982,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
C.s.i. - Compagnia Surgelati Italiana Spa,Manufacturing,VIA APPIA,LATINA,ITALY,1996,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
E.m.s. Euro Management Services Spa,"Finance, Insurance, and Real Estate",VIA STELLA ROSA 48/50,MILANO,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Euro Group Spa,"Finance, Insurance, and Real Estate",VIA STELLA ROSA 48/50,MILANO,ITALY,2006,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cogne Acciai Speciali Spa,Manufacturing,STRADA PARAVERA 16,AOSTA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ghella Group Srl,"Finance, Insurance, and Real Estate",VIA PIETRO BORSIERI 2/A,ROMA,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Industrie De Nora Spa,"Finance, Insurance, and Real Estate",VIA LEONARDO BISTOLFI 35,MILANO,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Federico De Nora Spa,"Finance, Insurance, and Real Estate",VIA LEONARDO BISTOLFI 35,MILANO,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Euricom Spa,Wholesale Trade,VIA STAZIONE 119,PAVIA,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pag Italy Srl,"Finance, Insurance, and Real Estate",VIA DEL LAVORO 10,BOLOGNA,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Comer Industries Spa,Manufacturing,VIA FERDINANDO MAGELLANO 27,REGGIO EMILIA,ITALY,1983,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eagles Oak Srl,"Finance, Insurance, and Real Estate",VIALE DEL SAGITTARIO 5,MODENA,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Yara Italia Spa,Wholesale Trade,VIA BENIGNO CRESPI 57,MILANO,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Geox Spa,Manufacturing,VIA FELTRINA CENTRO 16,TREVISO,ITALY,1998,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Technogym Spa,Manufacturing,VIA CALCINARO 2861,FORLI'-CESENA,ITALY,1983,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cargill Srl,Manufacturing,VIA GIUSEPPE RIPAMONTI 89,MILANO,ITALY,1962,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Caseifici Granterre Spa,Wholesale Trade,VIA POLONIA 30/33,MODENA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
D'amico Societa' Di Navigazione Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",CORSO D'ITALIA 35/B,ROMA,ITALY,1969,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Benetton Group Srl,Wholesale Trade,VIA VILLA MINELLI 1,TREVISO,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bonfiglioli Riduttori Spa,Manufacturing,VIA CLEMENTINO BONFIGLIOLI 1,BOLOGNA,ITALY,2005,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Duferco Travi E Profilati Spa,Manufacturing,VIA ARMANDO DIAZ 248,BRESCIA,ITALY,1996,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bnp Paribas 3 Step It,Services,PIAZZA LINA BO BARDI 3,MILANO,ITALY,2019,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Yama Spa,"Finance, Insurance, and Real Estate",VIA MEUCCIO RUINI 74/L,REGGIO EMILIA,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
S.a.p. Italia Sistemi Applicazioni Prodotti In Data Processing Spa,Services,VIA MONZA 7/A,MONZA E BRIANZA,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cura Gas & Power Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GRANAROLO 175/2,RAVENNA,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fai Service Soc Coop,Services,VIA RENZO GANDOLFO 1,CUNEO,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Emak Spa,Manufacturing,VIA ENRICO FERMI 4,REGGIO EMILIA,ITALY,1969,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Havi Logistics Srl,Wholesale Trade,VIA ALDO MORO 31,MODENA,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
F.lli Lando Spa,Retail Trade,VIA PIONCA 13,VENEZIA,ITALY,1972,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ep Produzione Centrale Livorno Ferraris Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA VITTORIO VENETO 74,ROMA,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gruppo Illy Spa,"Finance, Insurance, and Real Estate",VIA DELLA MERCEDE 11,ROMA,ITALY,1982,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
O.r.i. Martin Holding Srl,"Finance, Insurance, and Real Estate",VIA COSIMO CANOVETTI 13,BRESCIA,ITALY,2021,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
O.r.i. Martin Acciaieria E Ferriera Di Brescia Spa,Manufacturing,VIA COSIMO CANOVETTI 13,BRESCIA,ITALY,1902,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
G.ecol. Cables Srl,Manufacturing,VIA GIUSEPPE BOVINI 43,RAVENNA,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eq Cables Spa,Services,VIA DELL'INDUSTRIA 22,RAVENNA,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Duferco Commerciale Spa,Wholesale Trade,VIA DI SOTTORIPA 7/13,GENOVA,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sg Spa,Wholesale Trade,CONTRADA PARASACCHIELLO SNC,POTENZA,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Covestro Srl,Manufacturing,VIA DELLE INDUSTRIE 9,BERGAMO,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
V.i.m. Srl Vendita Ingrosso Medicinali,Wholesale Trade,VIA DELLE FIERE SNC,MATERA,ITALY,1972,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ospedale San Raffaele Srl,Services,VIA OLGETTINA 60,MILANO,ITALY,1972,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lorenzo Ceccato Spa,Retail Trade,VIA VENETO 3/5,VICENZA,ITALY,1973,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Tenova Spa,Manufacturing,VIA GERENZANO 58,VARESE,ITALY,1947,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Balenciaga Logistica Srl,Manufacturing,VIA PISANA 336,FIRENZE,ITALY,2011,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unifarm Spa Unione Farmacisti Trentino Alto Adige,Wholesale Trade,VIA PROVINA 3,TRENTO,ITALY,1970,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pluto (italia) Spa,"Finance, Insurance, and Real Estate",PIAZZA DELLA REPUBBLICA 32,MILANO,ITALY,2018,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eg Holding Spa,"Finance, Insurance, and Real Estate",VIA DEL PERLAR 2,VERONA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
